pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,analysis_cluster_trim,bonafide_logit_trimmed,leading_silence_ms,trailing_silence_ms,trimmed_duration_s,language,decision_raw_bonafide,decision_trimmed_bonafide,threshold_flip,sign_flip,inferred_normalization,peak_limited
342,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,hindi_griffinlim_eval_final/real_hindi/hindi_real_0342.wav,1,5.4,3.563153982162476,-4.351255416870117,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,2.5114545822143555,64.0,472.0,4.864,hindi,True,True,False,False,rms_matched,False
342,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0342.wav,0,5.4,2.28966760635376,-2.98565411567688,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,2.291522741317749,0.0,0.0,5.4,hindi,True,True,False,False,rms_matched,False
343,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0343.wav,1,3.576,-5.765335559844971,6.606260299682617,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,-5.7615275382995605,0.0,0.0,3.576,hindi,False,False,False,False,rms_matched,False
343,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0343.wav,0,3.576,-5.799149513244629,6.644255638122559,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,-5.797214984893799,0.0,0.0,3.568,hindi,False,False,False,False,rms_matched,False
344,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,hindi_griffinlim_eval_final/real_hindi/hindi_real_0344.wav,1,3.528,5.838704109191895,-7.531223297119141,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,-3.894099235534668,1024.0,1032.0,1.472,hindi,True,False,True,True,rms_matched,False
344,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0344.wav,0,3.528,-1.2071398496627808,1.875942349433899,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,-1.202933669090271,0.0,0.0,3.528,hindi,False,True,True,False,rms_matched,False
345,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0345.wav,1,2.304,-0.997834086418152,1.3405699729919434,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,-0.7577652335166931,128.0,0.0,2.176,hindi,False,True,True,False,rms_matched,False
345,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0345.wav,0,2.304,6.685417175292969,-8.702284812927246,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,6.686158657073975,0.0,0.0,2.304,hindi,True,True,False,False,rms_matched,False
346,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,hindi_griffinlim_eval_final/real_hindi/hindi_real_0346.wav,1,6.948,-0.6323658227920532,0.7735510468482971,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,-6.030206680297852,960.0,1668.0,4.32,hindi,False,False,False,False,rms_matched,False
346,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0346.wav,0,6.948,-4.567633152008057,5.300825119018555,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,-6.036358833312988,960.0,1664.0,4.32,hindi,False,False,False,False,rms_matched,False
347,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,hindi_griffinlim_eval_final/real_hindi/hindi_real_0347.wav,1,5.016,1.6142690181732178,-2.064053773880005,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,-5.210015296936035,480.0,152.0,4.384,hindi,True,False,True,True,rms_matched,False
347,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0347.wav,0,5.016,-3.744535446166992,4.511261463165283,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,-5.472737312316895,480.0,144.0,4.384,hindi,False,False,False,False,rms_matched,False
348,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0348.wav,1,5.904,0.1122035086154937,-0.018695905804634,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,0.2384991347789764,32.0,0.0,5.872,hindi,False,True,True,False,rms_matched,False
348,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0348.wav,0,5.904,-0.2981164753437042,0.5852978229522705,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,-0.2978254854679107,0.0,0.0,5.904,hindi,False,True,True,False,rms_matched,False
349,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,hindi_griffinlim_eval_final/real_hindi/hindi_real_0349.wav,1,4.716,-2.1356539726257324,2.94983172416687,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,-2.1287646293640137,0.0,0.0,4.716,hindi,False,False,False,False,rms_matched,False
349,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0349.wav,0,4.716,0.0498492419719696,0.0902391225099563,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,0.0496810637414455,0.0,0.0,4.716,hindi,False,True,True,False,rms_matched,False
350,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,hindi_griffinlim_eval_final/real_hindi/hindi_real_0350.wav,1,6.336,5.897531032562256,-7.497744560241699,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,-5.247808456420898,1216.0,1312.0,3.808,hindi,True,False,True,True,rms_matched,False
350,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0350.wav,0,6.336,0.0754570811986923,0.0231207609176635,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,0.069754421710968,0.0,0.0,6.336,hindi,False,True,True,False,rms_matched,False
351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0351.wav,1,7.02,0.6073576211929321,-0.92402184009552,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,-0.0325708575546741,352.0,908.0,5.76,hindi,True,True,False,True,rms_matched,False
351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0351.wav,0,7.02,-0.275851845741272,0.5450296401977539,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,-0.2815519869327545,0.0,0.0,7.02,hindi,False,True,True,False,rms_matched,False
352,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0352.wav,1,4.968,4.165480613708496,-5.379570960998535,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,3.0613231658935547,32.0,680.0,4.256,hindi,True,True,False,False,rms_matched,False
352,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0352.wav,0,4.968,-1.1864700317382812,1.722440242767334,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,-1.1882809400558472,0.0,0.0,4.968,hindi,False,True,True,False,rms_matched,False
353,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,hindi_griffinlim_eval_final/real_hindi/hindi_real_0353.wav,1,4.896,-2.818213939666748,3.536826610565185,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,-0.6282330751419067,96.0,672.0,4.128,hindi,False,True,True,False,rms_matched,False
353,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0353.wav,0,4.896,-5.621356964111328,6.415772438049316,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,-5.620811462402344,0.0,0.0,4.896,hindi,False,False,False,False,rms_matched,False
354,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0354.wav,1,6.012,-1.0685890913009644,1.2212607860565186,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,-1.8500099182128904,64.0,156.0,5.792,hindi,False,False,False,False,rms_matched,False
354,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0354.wav,0,6.012,-5.639903545379639,6.477447509765625,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,-5.640082359313965,0.0,0.0,6.012,hindi,False,False,False,False,rms_matched,False
355,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,hindi_griffinlim_eval_final/real_hindi/hindi_real_0355.wav,1,7.02,-0.9012287855148317,1.2427150011062622,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,-0.57880699634552,384.0,1036.0,5.6,hindi,False,True,True,False,rms_matched,False
355,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0355.wav,0,7.02,6.158987045288086,-8.001465797424316,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,6.159857273101807,0.0,0.0,7.02,hindi,True,True,False,False,rms_matched,False
356,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,hindi_griffinlim_eval_final/real_hindi/hindi_real_0356.wav,1,3.78,4.3647942543029785,-5.4303717613220215,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,1.2287123203277588,384.0,4.0,3.392,hindi,True,True,False,False,rms_matched,False
356,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0356.wav,0,3.78,5.7744460105896,-7.541717529296875,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,5.774550437927246,0.0,0.0,3.78,hindi,True,True,False,False,rms_matched,False
357,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,hindi_griffinlim_eval_final/real_hindi/hindi_real_0357.wav,1,4.608,-3.3161091804504395,4.164770126342773,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,-3.112884521484375,32.0,0.0,4.576,hindi,False,False,False,False,rms_matched,False
357,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0357.wav,0,4.608,-2.3285207748413086,3.243068218231201,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,-2.3356215953826904,0.0,0.0,4.608,hindi,False,False,False,False,rms_matched,False
358,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0358.wav,1,6.948,4.898181915283203,-6.14966344833374,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,-3.978336334228516,768.0,1124.0,5.056,hindi,True,False,True,True,rms_matched,False
358,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0358.wav,0,6.948,-4.382518768310547,5.265778541564941,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,-4.379398345947266,0.0,0.0,6.948,hindi,False,False,False,False,rms_matched,False
359,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,hindi_griffinlim_eval_final/real_hindi/hindi_real_0359.wav,1,4.32,5.398323059082031,-6.990202903747559,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,-4.997195720672607,1568.0,448.0,2.304,hindi,True,False,True,True,rms_matched,False
359,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0359.wav,0,4.32,-0.604994535446167,1.0405826568603516,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,-0.6058017015457153,0.0,0.0,4.32,hindi,False,True,True,False,rms_matched,False
360,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0360.wav,1,2.556,-0.8778057098388672,1.3133200407028198,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,-5.907940864562988,768.0,444.0,1.344,hindi,False,False,False,False,rms_matched,False
360,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0360.wav,0,2.556,-0.6301891803741455,1.1212395429611206,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,-0.6297755241394043,0.0,0.0,2.556,hindi,False,True,True,False,rms_matched,False
361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,hindi_griffinlim_eval_final/real_hindi/hindi_real_0361.wav,1,3.852,5.865819931030273,-7.626466751098633,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,-4.213526248931885,960.0,1132.0,1.76,hindi,True,False,True,True,rms_matched,False
361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0361.wav,0,3.852,0.4197246432304382,-0.5209890604019165,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,0.421487420797348,0.0,0.0,3.852,hindi,False,True,True,False,rms_matched,False
362,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0362.wav,1,3.888,5.287493705749512,-6.802115440368652,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,1.8041467666625977,224.0,1136.0,2.528,hindi,True,True,False,False,rms_matched,False
362,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0362.wav,0,3.888,-5.692278861999512,6.532504081726074,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,-5.691701889038086,0.0,0.0,3.888,hindi,False,False,False,False,rms_matched,False
363,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0363.wav,1,4.356,-2.314358711242676,3.1666321754455566,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,-5.779542446136475,736.0,1284.0,2.336,hindi,False,False,False,False,rms_matched,False
363,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0363.wav,0,4.356,-1.5376816987991333,2.2509570121765137,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,-1.5379332304000854,0.0,0.0,4.356,hindi,False,False,False,False,rms_matched,False
364,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0364.wav,1,3.06,5.477862358093262,-7.050760746002197,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,5.479989051818848,0.0,0.0,3.06,hindi,True,True,False,False,rms_matched,False
364,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0364.wav,0,3.06,6.903287410736084,-8.92407512664795,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,6.903329849243164,0.0,0.0,3.06,hindi,True,True,False,False,rms_matched,False
365,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,hindi_griffinlim_eval_final/real_hindi/hindi_real_0365.wav,1,3.348,4.319879055023193,-5.5102057456970215,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,-3.280717134475708,640.0,1044.0,1.664,hindi,True,False,True,True,rms_matched,False
365,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0365.wav,0,3.348,-0.480749249458313,0.5661770701408386,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,-0.4813407659530639,0.0,0.0,3.348,hindi,False,True,True,False,rms_matched,False
366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/real_hindi/hindi_real_0366.wav,1,3.996,5.392849922180176,-6.869774341583252,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,-2.625761032104492,480.0,924.0,2.592,hindi,True,False,True,True,rms_matched,False
366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0366.wav,0,3.996,-2.7063026428222656,3.611015558242798,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,-2.7070798873901367,0.0,0.0,3.996,hindi,False,False,False,False,rms_matched,False
