pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,weight,language
689,f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,english_griffinlim_eval_final/real_english/english_real_0689.wav,1,6.84,4.813447952270508,-6.153524398803711,0.005726170480142863,english
689,f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0689.wav,0,6.84,-4.78791618347168,5.517041206359863,0.005726170480142863,english
690,65a3247e71ea8dbb7e6a66257e49e5a661f1234c087092eb7f5e82d8058775130471743bad317b082afa1a0917f5f9c3d5ea3e874c4e2730a4227913a4967bb6,english_griffinlim_eval_final/real_english/english_real_0690.wav,1,3.924,-0.0656661987304687,0.1694112718105316,0.04534083439503494,english
690,65a3247e71ea8dbb7e6a66257e49e5a661f1234c087092eb7f5e82d8058775130471743bad317b082afa1a0917f5f9c3d5ea3e874c4e2730a4227913a4967bb6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0690.wav,0,3.924,-4.410666465759277,5.229466915130615,0.04534083439503494,english
691,6a68c3c987eb8d47ea267684e98097bb16d195cdf898d80f57ac32a3f4d384eb6f65656f55d5555daef7152242fce7b0dfa1a58e00ffe142c282e7377acd5fd1,english_griffinlim_eval_final/real_english/english_real_0691.wav,1,5.256,1.8215138912200928,-2.35047459602356,0.003213649798928574,english
691,6a68c3c987eb8d47ea267684e98097bb16d195cdf898d80f57ac32a3f4d384eb6f65656f55d5555daef7152242fce7b0dfa1a58e00ffe142c282e7377acd5fd1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0691.wav,0,5.256,-2.9543142318725586,3.6663742065429688,0.003213649798928574,english
692,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/real_english/english_real_0692.wav,1,4.248,5.651951313018799,-7.119376182556152,0.02390730377984727,english
692,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0692.wav,0,4.248,-0.9629520177841188,1.6576173305511477,0.02390730377984727,english
693,2d06c060ec8ab9b0f82ffff38e0ef76ba173bb07a21fe24397de9f7cf0a753526ac360d25a209b2a0dc2601f2cc3486eb6e5ecf0ddb5f0f5a678bd738c4a0ba8,english_griffinlim_eval_final/real_english/english_real_0693.wav,1,2.016,5.499848365783691,-7.072458744049072,0.018717467938666178,english
693,2d06c060ec8ab9b0f82ffff38e0ef76ba173bb07a21fe24397de9f7cf0a753526ac360d25a209b2a0dc2601f2cc3486eb6e5ecf0ddb5f0f5a678bd738c4a0ba8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0693.wav,0,2.016,0.5105432868003845,-1.1738417148590088,0.018717467938666178,english
694,7b74fcb1ded6fec41af94dd38efb6804c3c503943fd78e27cb1778c89a54ea02b434f8419937c49149515e2afc7863d1898996f827fd165c45a48473d6d99789,english_griffinlim_eval_final/real_english/english_real_0694.wav,1,6.264,3.3491196632385254,-4.250647068023682,0.605464514403314,english
694,7b74fcb1ded6fec41af94dd38efb6804c3c503943fd78e27cb1778c89a54ea02b434f8419937c49149515e2afc7863d1898996f827fd165c45a48473d6d99789,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0694.wav,0,6.264,-4.813462257385254,5.614933967590332,0.605464514403314,english
695,c49b575dbc02e42a4192bf6569e1667d1a6aff985c5088331119118b1439ed29fac846942b04523214581bc387b4a20c9bad508379c52217616dcd0509dd382b,english_griffinlim_eval_final/real_english/english_real_0695.wav,1,2.544,2.798901081085205,-3.62064528465271,0.0023113569253173987,english
695,c49b575dbc02e42a4192bf6569e1667d1a6aff985c5088331119118b1439ed29fac846942b04523214581bc387b4a20c9bad508379c52217616dcd0509dd382b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0695.wav,0,2.544,-0.7916842699050903,0.9495657086372375,0.0023113569253173987,english
696,c0b583476807fc51401c6064438fc25a4a8d35703ad4c82b6e3aba4165b1b4d8e96499310ae12e59865be5cca5131ce9ae42e9973df62e522e152764929f38f2,english_griffinlim_eval_final/real_english/english_real_0696.wav,1,4.272,4.93881893157959,-6.1381120681762695,0.011813356996184287,english
696,c0b583476807fc51401c6064438fc25a4a8d35703ad4c82b6e3aba4165b1b4d8e96499310ae12e59865be5cca5131ce9ae42e9973df62e522e152764929f38f2,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0696.wav,0,4.272,-0.4848945140838623,0.8500951528549194,0.011813356996184287,english
697,a80be13481df881b71ccfe94687332be7cf60442b14de11ca8619cfb813fe03c9374789a36cf5aff8b50740824ac23e751ff63eebaa2acf6e988c7580b056267,english_griffinlim_eval_final/real_english/english_real_0697.wav,1,5.712,4.243584632873535,-5.302681922912598,0.04165041291895341,english
697,a80be13481df881b71ccfe94687332be7cf60442b14de11ca8619cfb813fe03c9374789a36cf5aff8b50740824ac23e751ff63eebaa2acf6e988c7580b056267,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0697.wav,0,5.712,-5.930139541625977,6.87547779083252,0.04165041291895341,english
698,9b19e3b15e1a152fd9c2056c1a8bf0da6ec79b30b93bb8689ca4168d1d6c2d4a6cb114dfe826ea4e164e36df8e80817db01aed7d7f8f3fad4219eef539710ec8,english_griffinlim_eval_final/real_english/english_real_0698.wav,1,2.736,5.20515775680542,-6.726617336273193,0.1461965105422187,english
698,9b19e3b15e1a152fd9c2056c1a8bf0da6ec79b30b93bb8689ca4168d1d6c2d4a6cb114dfe826ea4e164e36df8e80817db01aed7d7f8f3fad4219eef539710ec8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0698.wav,0,2.736,-3.93154501914978,4.771731376647949,0.1461965105422187,english
699,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/real_english/english_real_0699.wav,1,6.372,3.6152968406677246,-4.417103290557861,0.03492699623414254,english
699,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0699.wav,0,6.372,-0.9508740305900574,1.4897806644439695,0.03492699623414254,english
700,d4bab49a464a3e29d7ca09078f5bb36b22fdb901f2f30a962122e3775d8266455234d000c5731d0055275766d48a4a4112850b2d73b75d75405f03f4c78afbaf,english_griffinlim_eval_final/real_english/english_real_0700.wav,1,4.44,-0.5195538997650146,0.967269003391266,0.09235429657044046,english
700,d4bab49a464a3e29d7ca09078f5bb36b22fdb901f2f30a962122e3775d8266455234d000c5731d0055275766d48a4a4112850b2d73b75d75405f03f4c78afbaf,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0700.wav,0,4.44,4.691351413726807,-5.849478244781494,0.09235429657044046,english
701,085da0d2d420d3b0b54e6217dfee4ab92d8c8d412a2a3c26022043c30e8d003ff898852fdb84650f252e0584105840736e58fd5e82ba27b9161397c409a706a5,english_griffinlim_eval_final/real_english/english_real_0701.wav,1,3.888,3.9629547595977774,-5.159306526184082,0.0298968094370252,english
701,085da0d2d420d3b0b54e6217dfee4ab92d8c8d412a2a3c26022043c30e8d003ff898852fdb84650f252e0584105840736e58fd5e82ba27b9161397c409a706a5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0701.wav,0,3.888,3.012267589569092,-3.8047842979431152,0.0298968094370252,english
702,d0b62ac1e57e267f16088ee614cdaf09a9826c3b704ce2f79746ef16e248c19f9ff54ab124c25647def1f4414dc2a510eb8b6cfd3a41ae6681571b91b2a6f9df,english_griffinlim_eval_final/real_english/english_real_0702.wav,1,2.568,5.9978227615356445,-7.907613754272461,0.011416319130823338,english
702,d0b62ac1e57e267f16088ee614cdaf09a9826c3b704ce2f79746ef16e248c19f9ff54ab124c25647def1f4414dc2a510eb8b6cfd3a41ae6681571b91b2a6f9df,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0702.wav,0,2.568,1.0214049816131592,-1.2014410495758057,0.011416319130823338,english
703,4a8ca5468142b119b1ffddec7649917346593c561957a163c4d1cf605ad4386cd049335f46a303403290804a6803d7e41c166fd67773536bc4cb9937f6dac450,english_griffinlim_eval_final/real_english/english_real_0703.wav,1,2.808,6.019124031066895,-7.750463962554932,0.3679529801653134,english
703,4a8ca5468142b119b1ffddec7649917346593c561957a163c4d1cf605ad4386cd049335f46a303403290804a6803d7e41c166fd67773536bc4cb9937f6dac450,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0703.wav,0,2.808,3.33712100982666,-4.191540241241455,0.3679529801653134,english
704,c3969c8c165071610948a68bbc433369c0e431ad5581137e47e70d8395da67d1ad5df3f344af96226705df579d6dcc399a307bb6a876ae2e3ae55676572b4213,english_griffinlim_eval_final/real_english/english_real_0704.wav,1,5.304,-2.828953742980957,3.449234962463379,0.024109955898778457,english
704,c3969c8c165071610948a68bbc433369c0e431ad5581137e47e70d8395da67d1ad5df3f344af96226705df579d6dcc399a307bb6a876ae2e3ae55676572b4213,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0704.wav,0,5.304,-5.8105878829956055,6.697646141052246,0.024109955898778457,english
705,57c1af95690cc609ae9b624378d71903486561981a9cf056cedb0c0ff39383cafb7f47f61aab8285dcb7e7690a28f45bb5fe18282bf73b8f63b7ac38bbd70cd6,english_griffinlim_eval_final/real_english/english_real_0705.wav,1,7.884,5.800406455993652,-7.511294364929199,0.07071395244035956,english
705,57c1af95690cc609ae9b624378d71903486561981a9cf056cedb0c0ff39383cafb7f47f61aab8285dcb7e7690a28f45bb5fe18282bf73b8f63b7ac38bbd70cd6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0705.wav,0,7.884,-5.345187187194824,6.165753364562988,0.07071395244035956,english
706,dc3db1a53620d85b9664bf89a66c12905ad39c9c4cd2bf52b2a9c731b0935ec25efa72329932cda761f94c235839ecdd57623571630451a40704ca86cf75b218,english_griffinlim_eval_final/real_english/english_real_0706.wav,1,6.624,3.424166679382324,-4.384122848510742,0.29225703752110455,english
706,dc3db1a53620d85b9664bf89a66c12905ad39c9c4cd2bf52b2a9c731b0935ec25efa72329932cda761f94c235839ecdd57623571630451a40704ca86cf75b218,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0706.wav,0,6.624,-5.959849834442139,6.893957614898682,0.29225703752110455,english
707,fbb452fe9306470e99a0343817b59ccfe59f4512f7d3b9de94347c1d1521c5d4d76f0566c2b593eec517eb632ed0bd8b70cfed46ffa03df1ebf774bb3dc6c7f3,english_griffinlim_eval_final/real_english/english_real_0707.wav,1,3.264,0.0383112393319606,-0.0762668848037719,0.18730479924507945,english
707,fbb452fe9306470e99a0343817b59ccfe59f4512f7d3b9de94347c1d1521c5d4d76f0566c2b593eec517eb632ed0bd8b70cfed46ffa03df1ebf774bb3dc6c7f3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0707.wav,0,3.264,-5.644662380218506,6.531503677368164,0.18730479924507945,english
708,750c869aa08744178bfc3228faaf65539ac7037cbc8769c0db7f58c08a5873b9275b4ee7cef6237c47f44abae105a449a821a99023bf11cb7260073a0e64ebbf,english_griffinlim_eval_final/real_english/english_real_0708.wav,1,7.224,3.731435775756836,-4.844161510467529,0.0029027158618755936,english
708,750c869aa08744178bfc3228faaf65539ac7037cbc8769c0db7f58c08a5873b9275b4ee7cef6237c47f44abae105a449a821a99023bf11cb7260073a0e64ebbf,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0708.wav,0,7.224,-2.510782241821289,3.2942352294921875,0.0029027158618755936,english
709,1534d6ca32e51550cde95ba74837dbf959471e9eef8607ee5ad785848d64fe6353dcc5007f3a6a5757ccb39b21296a7a9b2558eae9e00bf1e863a6810fc528f7,english_griffinlim_eval_final/real_english/english_real_0709.wav,1,3.12,5.7190470695495605,-7.24489164352417,0.06868559166395163,english
709,1534d6ca32e51550cde95ba74837dbf959471e9eef8607ee5ad785848d64fe6353dcc5007f3a6a5757ccb39b21296a7a9b2558eae9e00bf1e863a6810fc528f7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0709.wav,0,3.12,-2.139902353286743,2.7546205520629883,0.06868559166395163,english
710,975a1df584466da33877be891c3201d8c2ad689747e94e011f0764a592fc78317a9cecba72eda6de9997f736df3af479df21793d639121a6064a6dd5d447bbf3,english_griffinlim_eval_final/real_english/english_real_0710.wav,1,4.464,5.780683994293213,-7.419178009033203,0.003212674176093103,english
710,975a1df584466da33877be891c3201d8c2ad689747e94e011f0764a592fc78317a9cecba72eda6de9997f736df3af479df21793d639121a6064a6dd5d447bbf3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0710.wav,0,4.464,-0.7106903791427612,1.0907273292541504,0.003212674176093103,english
711,23bfba2a8e10157be83cf6d98aaec7787db06d9c20e18e6c60f0e18096306e559f55703221e7ab14b5ded165b57e4053c67b92da270e1c978d3d684705937842,english_griffinlim_eval_final/real_english/english_real_0711.wav,1,6.72,4.918518543243408,-6.312045097351074,0.41464846180511283,english
711,23bfba2a8e10157be83cf6d98aaec7787db06d9c20e18e6c60f0e18096306e559f55703221e7ab14b5ded165b57e4053c67b92da270e1c978d3d684705937842,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0711.wav,0,6.72,-2.395000457763672,3.061260461807251,0.41464846180511283,english
712,1e0478349259a1230fbfeadfba465629f6c3e49ba48acd1cdb4070ab3666c689c6a6436e9347003a8611d7219594bc80045007a1dabd9488cde5fafe19567a38,english_griffinlim_eval_final/real_english/english_real_0712.wav,1,6.48,-0.8931902647018433,1.318526268005371,0.4952736001478288,english
712,1e0478349259a1230fbfeadfba465629f6c3e49ba48acd1cdb4070ab3666c689c6a6436e9347003a8611d7219594bc80045007a1dabd9488cde5fafe19567a38,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0712.wav,0,6.48,-5.969991683959961,6.939424514770508,0.4952736001478288,english
713,a1573f20b82d1823b5a8db60e86c33cc97b7f9218ef77edbb9526d7bc1d4fbfacd6c436ea0e25b86a5cb79c59593ca09407b67e2256d712f76912fc86c8a76df,english_griffinlim_eval_final/real_english/english_real_0713.wav,1,3.288,5.930445671081543,-7.516983985900879,0.05790401678760874,english
713,a1573f20b82d1823b5a8db60e86c33cc97b7f9218ef77edbb9526d7bc1d4fbfacd6c436ea0e25b86a5cb79c59593ca09407b67e2256d712f76912fc86c8a76df,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0713.wav,0,3.288,-0.8379529714584351,1.327232837677002,0.05790401678760874,english
714,6195c07d70df174a7918edc93ba38f7b642ecd8a13837d26643e3384b1865d8d3f8dc0e52b8245e0771fb23b2ab8f780c75100a4151bea1801f4003e1f0e513c,english_griffinlim_eval_final/real_english/english_real_0714.wav,1,4.704,5.36399507522583,-6.848684787750244,0.10297090293489694,english
714,6195c07d70df174a7918edc93ba38f7b642ecd8a13837d26643e3384b1865d8d3f8dc0e52b8245e0771fb23b2ab8f780c75100a4151bea1801f4003e1f0e513c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0714.wav,0,4.704,-5.891453742980957,6.655456066131592,0.10297090293489694,english
715,6e9b4c450717fdd08ec6418d8c33ef07595e9f15d1ca7211690fe6df6a5a1da87043c508fe2fc1929e789c066c1998d45b67bfc93df928202e760d075571e060,english_griffinlim_eval_final/real_english/english_real_0715.wav,1,5.688,-0.7807266712188721,1.1743956804275513,0.004298949434523726,english
715,6e9b4c450717fdd08ec6418d8c33ef07595e9f15d1ca7211690fe6df6a5a1da87043c508fe2fc1929e789c066c1998d45b67bfc93df928202e760d075571e060,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0715.wav,0,5.688,-5.939826965332031,6.840813159942627,0.004298949434523726,english
716,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/real_english/english_real_0716.wav,1,3.552,1.2937008142471311,-1.9448318481445312,0.10549523435800634,english
716,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0716.wav,0,3.552,3.0402328968048096,-3.8280200958251953,0.10549523435800634,english
717,e672f807b4c044d9dfec385223da4895648cefecbfe66a9090671423ea436be38b37e3f8847c3f42d58bd574c40e3fa15174173121f48291532899279e8dfc56,english_griffinlim_eval_final/real_english/english_real_0717.wav,1,4.584,5.467392444610596,-7.069072723388672,0.023900507024603487,english
717,e672f807b4c044d9dfec385223da4895648cefecbfe66a9090671423ea436be38b37e3f8847c3f42d58bd574c40e3fa15174173121f48291532899279e8dfc56,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0717.wav,0,4.584,-3.042760372161865,3.992717981338501,0.023900507024603487,english
718,f69822d775aa8b002cdbeed8ac6ae89a88a68a350a76a99c7d67eae9463236f277549a525500e4ba1873d2cc2757ca045d09b610b3c1a06f40a08ff0f8d9dd4d,english_griffinlim_eval_final/real_english/english_real_0718.wav,1,3.672,4.254770755767822,-5.577371597290039,0.0016021288835459213,english
718,f69822d775aa8b002cdbeed8ac6ae89a88a68a350a76a99c7d67eae9463236f277549a525500e4ba1873d2cc2757ca045d09b610b3c1a06f40a08ff0f8d9dd4d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0718.wav,0,3.672,-0.5213921070098877,0.855132520198822,0.0016021288835459213,english
719,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,english_griffinlim_eval_final/real_english/english_real_0719.wav,1,5.112,-0.1313269883394241,0.0819824039936065,0.9643646481361768,english
719,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0719.wav,0,5.112,-2.946238279342652,3.6479837894439697,0.9643646481361768,english
720,700776cf6647cf502615fc138780c544dab5a3079778a7762e7819eedc18f3d6c278a791b527efe51b60dd00f50400995f8194f0ec77ecfc4c1b781796c1b7ad,english_griffinlim_eval_final/real_english/english_real_0720.wav,1,7.236,5.193238735198975,-6.654348850250244,0.11167989680837151,english
720,700776cf6647cf502615fc138780c544dab5a3079778a7762e7819eedc18f3d6c278a791b527efe51b60dd00f50400995f8194f0ec77ecfc4c1b781796c1b7ad,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0720.wav,0,7.236,-0.4847733974456787,0.6715772747993469,0.11167989680837151,english
721,95e9c85d7a593f6c5b99b8af013eeafefc7c9871b493130e50d2d3ded157dd15565df18c302e41958c194c8a45f38139c13312a407cfa14d4c2d5f4800610ed6,english_griffinlim_eval_final/real_english/english_real_0721.wav,1,4.788,5.063286781311035,-6.408452987670898,0.001023718757644104,english
721,95e9c85d7a593f6c5b99b8af013eeafefc7c9871b493130e50d2d3ded157dd15565df18c302e41958c194c8a45f38139c13312a407cfa14d4c2d5f4800610ed6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0721.wav,0,4.788,-4.298556327819824,5.166731834411621,0.001023718757644104,english
722,c5004727b0b0f6dfc76348ad7f0ff1484f92b9bd1e19154ecd1d893dcf26e5b2d2d56dc45c20740dd19582f8a3bcce1bf90164dc344f01c8661905f9c3c78198,english_griffinlim_eval_final/real_english/english_real_0722.wav,1,2.496,-0.627355694770813,0.8469555377960205,0.0960340621936163,english
722,c5004727b0b0f6dfc76348ad7f0ff1484f92b9bd1e19154ecd1d893dcf26e5b2d2d56dc45c20740dd19582f8a3bcce1bf90164dc344f01c8661905f9c3c78198,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0722.wav,0,2.496,4.332455635070801,-5.45480489730835,0.0960340621936163,english
723,bf607e1a7846948495e6685fb5d22aa242aff7509f5867117afa372757e21a86aa55503773f3c7f7413e2c1f2f9dcb6314b5431de4be899c01069bd8594bb918,english_griffinlim_eval_final/real_english/english_real_0723.wav,1,2.232,-1.176158785820007,1.4554781913757324,0.00429443506884399,english
723,bf607e1a7846948495e6685fb5d22aa242aff7509f5867117afa372757e21a86aa55503773f3c7f7413e2c1f2f9dcb6314b5431de4be899c01069bd8594bb918,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0723.wav,0,2.232,-5.666402816772461,6.484955310821533,0.00429443506884399,english
724,6517018bdcb85beec8f121be650661069d80796213593db34274c9f92b3c3914129e27786e0c3dbcfe51abf7eb647fdd44143b7883abbbdb621b3884c9240b41,english_griffinlim_eval_final/real_english/english_real_0724.wav,1,3.144,6.0224809646606445,-7.697866439819336,0.02608897328114956,english
724,6517018bdcb85beec8f121be650661069d80796213593db34274c9f92b3c3914129e27786e0c3dbcfe51abf7eb647fdd44143b7883abbbdb621b3884c9240b41,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0724.wav,0,3.144,-0.4859412312507629,0.430486649274826,0.02608897328114956,english
725,261902fd23f83fff961976a161dd750896c8083c6e43fd7ea0913fe63fcd4ecb3acf6e2803cc583385eccd92760f88605cf5ffa62e91574a379fe32fe8950ae6,english_griffinlim_eval_final/real_english/english_real_0725.wav,1,3.72,4.698376178741455,-5.950096607208252,0.010299926729848094,english
725,261902fd23f83fff961976a161dd750896c8083c6e43fd7ea0913fe63fcd4ecb3acf6e2803cc583385eccd92760f88605cf5ffa62e91574a379fe32fe8950ae6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0725.wav,0,3.72,-0.2863044142723083,0.4917213022708893,0.010299926729848094,english
726,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,english_griffinlim_eval_final/real_english/english_real_0726.wav,1,4.824,4.652153015136719,-5.7826762199401855,0.01383502570308657,english
726,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0726.wav,0,4.824,-4.004494667053223,4.7481231689453125,0.01383502570308657,english
727,2a07754b8ff0b74f15d832d7bb1ba0ac2376df955a8e485f3382f16ab870f5cf4d922dcc5b9640063661404dbf9d9c753f572ed2dcf0acbe196064174c91ad46,english_griffinlim_eval_final/real_english/english_real_0727.wav,1,3.924,2.030188798904419,-2.6517817974090576,0.003203966816391106,english
727,2a07754b8ff0b74f15d832d7bb1ba0ac2376df955a8e485f3382f16ab870f5cf4d922dcc5b9640063661404dbf9d9c753f572ed2dcf0acbe196064174c91ad46,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0727.wav,0,3.924,-6.020499229431152,6.953783988952637,0.003203966816391106,english
728,5c02a9ca889957e43e024cb5a149bccd6a6964f4c27674cf00781c97e041b9703fd1a31a26556c13a7bb873a198531d4dbcf5ffb1f884e00f2570b782b5e3dae,english_griffinlim_eval_final/real_english/english_real_0728.wav,1,7.164,0.7132874727249146,-1.360026717185974,0.025880022655830743,english
728,5c02a9ca889957e43e024cb5a149bccd6a6964f4c27674cf00781c97e041b9703fd1a31a26556c13a7bb873a198531d4dbcf5ffb1f884e00f2570b782b5e3dae,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0728.wav,0,7.164,-6.003077507019043,6.957882404327393,0.025880022655830743,english
729,bc27b1e42318f9c3b83abf8606eb98b57d5ca7221977b3be27bea4911ca7197492875b731e422436b921b5886a97f3eef1fc49fc764f2d81d9520a2cfa9b007a,english_griffinlim_eval_final/real_english/english_real_0729.wav,1,4.128,4.480040550231934,-5.731199264526367,0.01102016702416428,english
729,bc27b1e42318f9c3b83abf8606eb98b57d5ca7221977b3be27bea4911ca7197492875b731e422436b921b5886a97f3eef1fc49fc764f2d81d9520a2cfa9b007a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0729.wav,0,4.128,-4.359624862670898,5.24383544921875,0.01102016702416428,english
730,2e50a600d8e9ea4c5d047767466ac38ef1f0c08f49197e7810c30a62f3fe5da4c06ac9719d31a89d9b8055a1ee8f3b9500da1ef5abe9c2c5e9355886d514944c,english_griffinlim_eval_final/real_english/english_real_0730.wav,1,6.432,1.6623047590255735,-2.204434871673584,0.004721634353684687,english
730,2e50a600d8e9ea4c5d047767466ac38ef1f0c08f49197e7810c30a62f3fe5da4c06ac9719d31a89d9b8055a1ee8f3b9500da1ef5abe9c2c5e9355886d514944c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0730.wav,0,6.432,-0.8449000716209412,1.3036980628967283,0.004721634353684687,english
731,a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660,english_griffinlim_eval_final/real_english/english_real_0731.wav,1,6.264,-5.647951126098633,6.448328018188477,0.0037105680576246824,english
731,a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0731.wav,0,6.264,-5.710511207580566,6.507827758789063,0.0037105680576246824,english
732,30cd7a526019c81da505760e51e6708329718e2104481f22bcd2b3de33079a4adc29d59966c5fea2caa77444232f41e0de20360d68a5dc1bf20308b3a519c162,english_griffinlim_eval_final/real_english/english_real_0732.wav,1,3.144,1.2866164445877075,-1.7196769714355469,0.18172041800995395,english
732,30cd7a526019c81da505760e51e6708329718e2104481f22bcd2b3de33079a4adc29d59966c5fea2caa77444232f41e0de20360d68a5dc1bf20308b3a519c162,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0732.wav,0,3.144,-5.448841571807861,6.2837443351745605,0.18172041800995395,english
733,13fe2d4194885cf2a467daf7cc262b38df8bf3091d9c2d68ee3ad6ad42b0485484155c849badc52ab4b245afc1781168f9c01fd416e364138ef1d17669174cf1,english_griffinlim_eval_final/real_english/english_real_0733.wav,1,5.496,3.4837331771850586,-4.426711082458496,0.009283448207698488,english
733,13fe2d4194885cf2a467daf7cc262b38df8bf3091d9c2d68ee3ad6ad42b0485484155c849badc52ab4b245afc1781168f9c01fd416e364138ef1d17669174cf1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0733.wav,0,5.496,-3.4201788902282715,4.265028953552246,0.009283448207698488,english
734,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/real_english/english_real_0734.wav,1,4.272,5.266063690185547,-6.761969566345215,0.05524659325024781,english
734,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0734.wav,0,4.272,-1.978731989860535,2.807004928588867,0.05524659325024781,english
