pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,weight,language,difficulty,client_id,overlap_weight,low_energy_frac,mid_energy_frac,high_energy_frac,rms,peak,duration_s_cov,analysis_cluster_cov,low_frac,mid_frac,high_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
527,f55c6165fa5861bdc125327d4b843577e9a8bfb7ea35c342c2ede9afdc2712162e9837cfd1d48ceee25cd5c8be7cf8eb044b8bc738d2849e392fc0a843f67079,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0527.wav,0,7.416,-5.9168548583984375,6.754483222961426,0.8325917746299726,english,-5.411874175071716,f55c6165fa5861bdc125327d4b843577e9a8bfb7ea35c342c2ede9afdc2712162e9837cfd1d48ceee25cd5c8be7cf8eb044b8bc738d2849e392fc0a843f67079,0.8325917746299726,0.9300927916523544,0.0623744111134186,0.0074144130118591,0.1625040466192369,0.989990234375,7.416,f55c6165fa5861bdc125327d4b843577e9a8bfb7ea35c342c2ede9afdc2712162e9837cfd1d48ceee25cd5c8be7cf8eb044b8bc738d2849e392fc0a843f67079,,,,,,,,
528,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0528.wav,0,4.896,-6.036673545837402,6.95574951171875,0.0365808445033105,english,-5.531692862510681,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,0.0365808445033105,0.944325227507798,0.0480107429535689,0.0067068780390156,0.0793953142417257,0.503326416015625,4.896,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,,,,,,,,
529,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0529.wav,0,3.672,-0.6913546323776245,1.236161470413208,0.0042833585292807,english,-0.18637394905090332,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,0.0042833585292807,0.8932516580991454,0.073013517916795,0.0285945392693823,0.0326137781272078,0.25921630859375,3.672,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,,,,,,,,
530,7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0530.wav,0,4.104,-0.7133585214614868,1.0963577032089231,0.0171306799025597,english,-0.20837783813476562,7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,0.0171306799025597,0.7317688627526076,0.224602309215217,0.0377712214504986,0.0284852463274509,0.259552001953125,4.104,7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,,,,,,,,
531,1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0531.wav,0,7.152,-2.0641393661499023,2.731332302093506,0.0257398139627714,english,-1.5591586828231812,1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595,0.0257398139627714,0.7140306756678046,0.2147691868843584,0.0620994863068731,0.0211595532100178,0.24371337890625,7.152,1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595,,,,,,,,
532,fb6f8778471660b62a30900b077d2fec2b6d4f599bd1896c93da7b7a8e601fc72a638c1cbb4b0ec550d981c39c3222fa251a53222b9b05c364b97ba239bd6d4c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0532.wav,0,3.984,-2.4338021278381348,3.202954292297364,0.1247346918271192,english,-1.9288214445114136,fb6f8778471660b62a30900b077d2fec2b6d4f599bd1896c93da7b7a8e601fc72a638c1cbb4b0ec550d981c39c3222fa251a53222b9b05c364b97ba239bd6d4c,0.1247346918271192,0.5980894569710505,0.3102085151861475,0.0887327812942265,0.0406408480844676,0.358917236328125,3.984,fb6f8778471660b62a30900b077d2fec2b6d4f599bd1896c93da7b7a8e601fc72a638c1cbb4b0ec550d981c39c3222fa251a53222b9b05c364b97ba239bd6d4c,,,,,,,,
533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0533.wav,0,6.216,-5.759790897369385,6.622076988220215,0.8910240742618277,english,-5.254810214042664,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,0.8910240742618277,0.8609100976286149,0.1122836611540068,0.0266333261718003,0.1617076472895081,0.989990234375,6.216,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,0.7692771253256747,0.1747949886471171,0.055927886027208,0.6695014687828929,14.727583856234986,0.1297777050389572,0.3444256413491874,0.5021763924949746
534,a2a22d751c2843ab999936591f3b6f94656a5aa1b21bb26d2c3fc105b934579966c219aac6c85f4157974d99f90fed9479d21c5c2342d7a2d0e80e711384af84,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0534.wav,0,7.056,-4.70864725112915,5.414914131164551,0.2571553197837591,english,-4.203666567802429,a2a22d751c2843ab999936591f3b6f94656a5aa1b21bb26d2c3fc105b934579966c219aac6c85f4157974d99f90fed9479d21c5c2342d7a2d0e80e711384af84,0.2571553197837591,0.7775847082865797,0.1009457981980771,0.1205743434365129,0.0806052572660111,0.624420166015625,7.056,a2a22d751c2843ab999936591f3b6f94656a5aa1b21bb26d2c3fc105b934579966c219aac6c85f4157974d99f90fed9479d21c5c2342d7a2d0e80e711384af84,,,,,,,,
535,052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0535.wav,0,3.624,-0.7598758935928345,1.210280418395996,0.0069767234063233,english,-0.2548952102661133,052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b,0.0069767234063233,0.9381662527336216,0.038315111606823,0.0219251089955936,0.0608270518635002,0.4954833984375,3.624,052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b,,,,,,,,
536,fe024e7c89f2831e19be52d4146f469192339777aa731fae2074543b35f500431f4ce8647d9e394762bb6cef43615f7ec2f6bac46df8832a5c687b4946a89e80,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0536.wav,0,6.384,-5.953466415405273,6.9200944900512695,0.0054479372298241,english,-5.448485732078552,fe024e7c89f2831e19be52d4146f469192339777aa731fae2074543b35f500431f4ce8647d9e394762bb6cef43615f7ec2f6bac46df8832a5c687b4946a89e80,0.0054479372298241,0.8300080850555498,0.1281781316423451,0.0379271500320422,0.0369043778546007,0.480499267578125,6.384,fe024e7c89f2831e19be52d4146f469192339777aa731fae2074543b35f500431f4ce8647d9e394762bb6cef43615f7ec2f6bac46df8832a5c687b4946a89e80,,,,,,,,
537,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0537.wav,0,4.488,-5.845883846282959,6.755363941192627,0.0176550531041533,english,-5.340903162956238,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,0.0176550531041533,0.7438413101143746,0.245504772611767,0.0098702752724904,0.0806294736519464,0.94378662109375,4.488,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,,,,,,,,
538,7910368e882a9224845963c6721c69d279cb1f15d4c870a2fc1be7e0a44ecd26be23b462c0006b856195642d03bc7ee1f3759fde1ee37788a46334c31c01276b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0538.wav,0,2.232,-5.840394020080566,6.678111553192139,0.0127940996151711,english,-5.335413336753845,7910368e882a9224845963c6721c69d279cb1f15d4c870a2fc1be7e0a44ecd26be23b462c0006b856195642d03bc7ee1f3759fde1ee37788a46334c31c01276b,0.0127940996151711,0.932363254176092,0.045680490810177,0.0205264883677414,0.0664468282260701,0.43853759765625,2.232,7910368e882a9224845963c6721c69d279cb1f15d4c870a2fc1be7e0a44ecd26be23b462c0006b856195642d03bc7ee1f3759fde1ee37788a46334c31c01276b,,,,,,,,
539,cb0b0c7991c763340fc674acc4885c5d13ee791dfd6056f18562d91c318fd1640bdb17f61e61a87ea26cf6867ad1350d3f517732329b8320c324982e58bddcec,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0539.wav,0,3.648,-0.159925952553749,-0.0345827937126159,0.0051798405210151,english,0.3450547307729722,cb0b0c7991c763340fc674acc4885c5d13ee791dfd6056f18562d91c318fd1640bdb17f61e61a87ea26cf6867ad1350d3f517732329b8320c324982e58bddcec,0.0051798405210151,0.8336006017126993,0.1247112188127082,0.0354762485323205,0.0274911990029524,0.25775146484375,3.648,cb0b0c7991c763340fc674acc4885c5d13ee791dfd6056f18562d91c318fd1640bdb17f61e61a87ea26cf6867ad1350d3f517732329b8320c324982e58bddcec,,,,,,,,
540,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0540.wav,0,3.624,-4.323655128479004,5.165762901306152,0.727801824519722,english,-3.8186744451522827,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,0.727801824519722,0.4967296871636379,0.4185578710369239,0.0843061155332326,0.1083121560446175,0.976837158203125,3.624,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,,,,,,,,
541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0541.wav,0,4.14,-5.878884315490723,6.826352119445801,0.1610347319660969,english,-5.3739036321640015,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,0.1610347319660969,0.961946494978018,0.0355688343459912,0.0021599516190998,0.1365066415400479,0.979400634765625,4.14,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,0.8959076768753136,0.0806521794231403,0.0234401437015459,0.7624338761666452,14.24934871600624,0.1604394272579779,0.4411111181752554,0.621431087072732
542,f95c9f478228e092e2955d5f9ac7f3ed04e8e3d6dae1cde6bb7ff2906bd5196e116ed863adfbbe02dd7c2012665a5d5d3f85d447a1c9cc58d293eeded5ee1763,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0542.wav,0,2.736,-2.059166193008423,2.630990028381348,0.0295017003366132,english,-1.5541855096817017,f95c9f478228e092e2955d5f9ac7f3ed04e8e3d6dae1cde6bb7ff2906bd5196e116ed863adfbbe02dd7c2012665a5d5d3f85d447a1c9cc58d293eeded5ee1763,0.0295017003366132,0.8204708112312242,0.1539520800879608,0.0246103303744761,0.0770259851123061,0.647918701171875,2.736,f95c9f478228e092e2955d5f9ac7f3ed04e8e3d6dae1cde6bb7ff2906bd5196e116ed863adfbbe02dd7c2012665a5d5d3f85d447a1c9cc58d293eeded5ee1763,,,,,,,,
543,38f82bcb2781f7da7b0d5150b30526c2ea236b7f2c3fb985ac9fe54eccbca08df83ac97bf5881a6f63d989744e39ce9436aebe410bff2cd36577a29db5ce8c8a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0543.wav,0,5.856,-4.364505767822266,5.1756086349487305,0.0334139193110979,english,-3.8595250844955444,38f82bcb2781f7da7b0d5150b30526c2ea236b7f2c3fb985ac9fe54eccbca08df83ac97bf5881a6f63d989744e39ce9436aebe410bff2cd36577a29db5ce8c8a,0.0334139193110979,0.942991940957262,0.0287963062164067,0.0274865470759093,0.0936274455428703,0.77001953125,5.856,38f82bcb2781f7da7b0d5150b30526c2ea236b7f2c3fb985ac9fe54eccbca08df83ac97bf5881a6f63d989744e39ce9436aebe410bff2cd36577a29db5ce8c8a,,,,,,,,
544,82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0544.wav,0,4.176,-3.712223768234253,4.576750755310059,0.0534849047214171,english,-3.2072430849075317,82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,0.0534849047214171,0.7307628373913844,0.2060464647465875,0.0607879969854701,0.0458325538615167,0.34503173828125,4.176,82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,,,,,,,,
545,1021e146675cfa012da5d577b0c590b05b1843f6cf0755fca2d7197743507f6d4234740af632151c4f47ee3b64d47a697efeefbddae60b7a63730a3567c8e17d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0545.wav,0,2.496,-0.8224957585334778,1.2750508785247805,0.0534046174099938,english,-0.3175150752067566,1021e146675cfa012da5d577b0c590b05b1843f6cf0755fca2d7197743507f6d4234740af632151c4f47ee3b64d47a697efeefbddae60b7a63730a3567c8e17d,0.0534046174099938,0.6842189204683728,0.3110005769509097,0.0042219458282219,0.0933380138381053,0.961578369140625,2.496,1021e146675cfa012da5d577b0c590b05b1843f6cf0755fca2d7197743507f6d4234740af632151c4f47ee3b64d47a697efeefbddae60b7a63730a3567c8e17d,,,,,,,,
546,d4aebd5a6484e24def5164f5af040b303529cc6a4eae69a7f5bc235bdc1c4c43b1b6bb9c1d266d68833ded62b102d605fd3404f7ce01517b4b295c92151aa8c8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0546.wav,0,3.96,-0.5622485876083374,1.0207931995391846,0.0418477734736744,english,-0.05726790428161621,d4aebd5a6484e24def5164f5af040b303529cc6a4eae69a7f5bc235bdc1c4c43b1b6bb9c1d266d68833ded62b102d605fd3404f7ce01517b4b295c92151aa8c8,0.0418477734736744,0.8403679419494579,0.1433801331515402,0.015530028687035,0.0873970525507607,0.73388671875,3.96,d4aebd5a6484e24def5164f5af040b303529cc6a4eae69a7f5bc235bdc1c4c43b1b6bb9c1d266d68833ded62b102d605fd3404f7ce01517b4b295c92151aa8c8,,,,,,,,
547,6f857ae9cce34722194f3a0ce7e20fe135389b0a34665e177823f4eb7bf15d047674909de00c38b2fd376c6c62a52b445941dd3422df80c43c74f750b0296006,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0547.wav,0,5.58,-2.263056755065918,3.137986898422241,0.0284348087509406,english,-1.7580760717391968,6f857ae9cce34722194f3a0ce7e20fe135389b0a34665e177823f4eb7bf15d047674909de00c38b2fd376c6c62a52b445941dd3422df80c43c74f750b0296006,0.0284348087509406,0.6423611608568519,0.3007332130654627,0.0499568449279294,0.0247645416448757,0.32781982421875,5.58,6f857ae9cce34722194f3a0ce7e20fe135389b0a34665e177823f4eb7bf15d047674909de00c38b2fd376c6c62a52b445941dd3422df80c43c74f750b0296006,,,,,,,,
548,2e0be8cfd0d2d424f0368344ee039ff625b62409bfd0b61450ca58644525456f394ddc26a2cd01d2e18fdbbc1f04d85a927ec9b3dbbd33527492f6ff7fdb2cb4,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0548.wav,0,2.712,-0.9507259130477904,1.3436256647109983,0.0490747298954736,english,-0.4457452297210692,2e0be8cfd0d2d424f0368344ee039ff625b62409bfd0b61450ca58644525456f394ddc26a2cd01d2e18fdbbc1f04d85a927ec9b3dbbd33527492f6ff7fdb2cb4,0.0490747298954736,0.7626938674823227,0.2025233407858858,0.033847402654286,0.076488063503107,0.65704345703125,2.712,2e0be8cfd0d2d424f0368344ee039ff625b62409bfd0b61450ca58644525456f394ddc26a2cd01d2e18fdbbc1f04d85a927ec9b3dbbd33527492f6ff7fdb2cb4,,,,,,,,
549,f9d3f80f6dd2d1a184e3e06cfd16c8ad0d2080beab663a4555ea959b0509ef417a8a077a3e5cb9fa33fee015e187f4f6744f9a95995c1c9b397138a3b6d20d3f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0549.wav,0,6.408,-0.1381080895662307,0.1017401218414306,0.0709230705378207,english,0.36687259376049053,f9d3f80f6dd2d1a184e3e06cfd16c8ad0d2080beab663a4555ea959b0509ef417a8a077a3e5cb9fa33fee015e187f4f6744f9a95995c1c9b397138a3b6d20d3f,0.0709230705378207,0.6288689189885972,0.2333845319954608,0.1215384310656266,0.0135135003396632,0.135498046875,6.408,f9d3f80f6dd2d1a184e3e06cfd16c8ad0d2080beab663a4555ea959b0509ef417a8a077a3e5cb9fa33fee015e187f4f6744f9a95995c1c9b397138a3b6d20d3f,,,,,,,,
550,3f43fdb1b0dddb0ded4320520d635a6ce69f61c403288657f0d3f8242b8cd37ef9ea92db9687dd91f2a709720698ef24bae3c8d15daeac7c0e90a55f2f6c9997,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0550.wav,0,2.256,-1.8991316556930544,2.6875903606414795,0.0081839215601695,english,-1.3941509723663332,3f43fdb1b0dddb0ded4320520d635a6ce69f61c403288657f0d3f8242b8cd37ef9ea92db9687dd91f2a709720698ef24bae3c8d15daeac7c0e90a55f2f6c9997,0.0081839215601695,0.807047198433367,0.1248157992452576,0.0656779217979755,0.0495524968510709,0.5205078125,2.256,3f43fdb1b0dddb0ded4320520d635a6ce69f61c403288657f0d3f8242b8cd37ef9ea92db9687dd91f2a709720698ef24bae3c8d15daeac7c0e90a55f2f6c9997,,,,,,,,
551,9580ae1517d29659e14d19a678f6d566a12963409826f176769f289b020b007089dd2966f6ce721419435498458237ac5003ae0fd9a688d0e12b1bc47e2c4148,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0551.wav,0,5.136,-4.70729923248291,5.513185977935791,0.0311496021587108,english,-4.202318549156189,9580ae1517d29659e14d19a678f6d566a12963409826f176769f289b020b007089dd2966f6ce721419435498458237ac5003ae0fd9a688d0e12b1bc47e2c4148,0.0311496021587108,0.8825989158346472,0.1090878911660844,0.0074370609135346,0.0822807462147923,0.67529296875,5.136,9580ae1517d29659e14d19a678f6d566a12963409826f176769f289b020b007089dd2966f6ce721419435498458237ac5003ae0fd9a688d0e12b1bc47e2c4148,,,,,,,,
552,02d76c5b5ba4203f9fd78b84f45777c359bba6e2604ef385611916282e8e571b4bf255902c0acaf881f169f3419f1d2530a03d3cc59665d1025611bc66afd8fc,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0552.wav,0,4.392,-1.5826791524887085,2.37147068977356,0.0133405204168396,english,-1.0776984691619873,02d76c5b5ba4203f9fd78b84f45777c359bba6e2604ef385611916282e8e571b4bf255902c0acaf881f169f3419f1d2530a03d3cc59665d1025611bc66afd8fc,0.0133405204168396,0.7698242980651349,0.1664476927545118,0.0540509931557188,0.0213490943718213,0.16375732421875,4.392,02d76c5b5ba4203f9fd78b84f45777c359bba6e2604ef385611916282e8e571b4bf255902c0acaf881f169f3419f1d2530a03d3cc59665d1025611bc66afd8fc,,,,,,,,
553,0bef629616e386ce6ce9f8b87e6140686c54c59dca5ebc7fb38d9cc2bfcfc22ac2295cac84d88bb942d69f14c2217fb4fddff5dad3b7b9cf3f6310fc2c54f980,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0553.wav,0,2.616,-0.5940523743629456,1.1320106983184814,0.0184427082069917,english,-0.08907169103622437,0bef629616e386ce6ce9f8b87e6140686c54c59dca5ebc7fb38d9cc2bfcfc22ac2295cac84d88bb942d69f14c2217fb4fddff5dad3b7b9cf3f6310fc2c54f980,0.0184427082069917,0.8606915286132016,0.1201879754839792,0.0180228509296376,0.0740027654831049,0.607635498046875,2.616,0bef629616e386ce6ce9f8b87e6140686c54c59dca5ebc7fb38d9cc2bfcfc22ac2295cac84d88bb942d69f14c2217fb4fddff5dad3b7b9cf3f6310fc2c54f980,,,,,,,,
554,c779b4a584492e83c221f3edc54f97040cdd29cdf99c8e27dcd6bcbf8adef344cfdd6962c2010c99baf4c5e039a23c27e6e9c446396cd07601b3de08419274c4,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0554.wav,0,4.248,-3.6160542964935294,4.436023235321045,0.0158527657917778,english,-3.111073613166808,c779b4a584492e83c221f3edc54f97040cdd29cdf99c8e27dcd6bcbf8adef344cfdd6962c2010c99baf4c5e039a23c27e6e9c446396cd07601b3de08419274c4,0.0158527657917778,0.7725055041898929,0.1610901802812778,0.0584271138909895,0.0246283939942797,0.178680419921875,4.248,c779b4a584492e83c221f3edc54f97040cdd29cdf99c8e27dcd6bcbf8adef344cfdd6962c2010c99baf4c5e039a23c27e6e9c446396cd07601b3de08419274c4,,,,,,,,
555,bb65f965901ecaabb77348ff7ceb00d32f53ae3ad115600d46b83c83ca7413ebb0b7269525cd57343e61959e4a92e44797dd6692eb0bf003973bf1982cf156d3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0555.wav,0,6.984,-3.111877679824829,3.89955997467041,0.033054046398566,english,-2.606896996498108,bb65f965901ecaabb77348ff7ceb00d32f53ae3ad115600d46b83c83ca7413ebb0b7269525cd57343e61959e4a92e44797dd6692eb0bf003973bf1982cf156d3,0.033054046398566,0.7060123491316,0.2508404893932273,0.041969984755178,0.0671950534407523,0.832244873046875,6.984,bb65f965901ecaabb77348ff7ceb00d32f53ae3ad115600d46b83c83ca7413ebb0b7269525cd57343e61959e4a92e44797dd6692eb0bf003973bf1982cf156d3,,,,,,,,
556,36543d26ad616cb0e9f203f4cab078a27f4fde672852e0c62761c308dc70ca739c99e7dd1c0905775c6b8445e81d21656694e5536177ff4a2be7d27745633c24,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0556.wav,0,7.164,-3.6919021606445312,4.514816761016846,0.2712889374115868,english,-3.18692147731781,36543d26ad616cb0e9f203f4cab078a27f4fde672852e0c62761c308dc70ca739c99e7dd1c0905775c6b8445e81d21656694e5536177ff4a2be7d27745633c24,0.2712889374115868,0.509099472710772,0.4165492998196418,0.0725555274743088,0.051028338613325,0.580718994140625,7.164,36543d26ad616cb0e9f203f4cab078a27f4fde672852e0c62761c308dc70ca739c99e7dd1c0905775c6b8445e81d21656694e5536177ff4a2be7d27745633c24,,,,,,,,
557,fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0557.wav,0,3.6,-3.498751640319824,4.394197940826416,0.2371208798575454,english,-2.993770956993103,fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066,0.2371208798575454,0.6123987878492806,0.1788204449301683,0.2081630080884462,0.0886867891691627,0.989990234375,3.6,fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066,,,,,,,,
558,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0558.wav,0,3.36,-0.4305341243743896,0.688216507434845,0.1198105738825288,english,0.0744465589523316,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,0.1198105738825288,0.514718094241094,0.35413224283441,0.111187720683359,0.0102080323594274,0.063568115234375,3.36,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,,,,,,,,
559,fbb3edf1627fedb89befeb7f1f9e2a5ac21c28e8bbfabe5e3641b4c10b1e322f02c24556ec35ada619c308b81f7214b639fd72be45b11d6f3e7fb542c1b7c652,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0559.wav,0,4.464,-3.8146586418151855,4.741743087768555,0.0364054421587195,english,-3.3096779584884644,fbb3edf1627fedb89befeb7f1f9e2a5ac21c28e8bbfabe5e3641b4c10b1e322f02c24556ec35ada619c308b81f7214b639fd72be45b11d6f3e7fb542c1b7c652,0.0364054421587195,0.7116578635974795,0.1867219620450713,0.0973684096366743,0.0353180150471403,0.33905029296875,4.464,fbb3edf1627fedb89befeb7f1f9e2a5ac21c28e8bbfabe5e3641b4c10b1e322f02c24556ec35ada619c308b81f7214b639fd72be45b11d6f3e7fb542c1b7c652,,,,,,,,
560,5400ece6c5494d2d3b17aa3a8d41017c3ed6192bf7563ec4df3aec50a2147fcbc26fefef4724fd1e4aa9b3bdc9b315798443e2edc690b9ff40ab3f073a21a13c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0560.wav,0,3.96,0.3476240038871765,-0.7545304298400879,0.1524179114007031,english,0.8526046872138977,5400ece6c5494d2d3b17aa3a8d41017c3ed6192bf7563ec4df3aec50a2147fcbc26fefef4724fd1e4aa9b3bdc9b315798443e2edc690b9ff40ab3f073a21a13c,0.1524179114007031,0.5560775370262312,0.2410314338590495,0.18765287952249,0.0139653006759083,0.1102294921875,3.96,5400ece6c5494d2d3b17aa3a8d41017c3ed6192bf7563ec4df3aec50a2147fcbc26fefef4724fd1e4aa9b3bdc9b315798443e2edc690b9ff40ab3f073a21a13c,,,,,,,,
