pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited
888,3512a2ce63a4044e19713803ad92889a443d1d6fe4e83bd00833b842957b10139899aa75c48d47ecd6d7e02112c2f7d3dbf5e752d40bfb9bffe073a8983b56b9,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0888.wav,0,6.336,3.847921133041382,-4.659273147583008,rms_matched,False
888,3512a2ce63a4044e19713803ad92889a443d1d6fe4e83bd00833b842957b10139899aa75c48d47ecd6d7e02112c2f7d3dbf5e752d40bfb9bffe073a8983b56b9,hindi_griffinlim_eval_final/real_hindi/hindi_real_0888.wav,1,6.336,3.001840114593506,-3.7151832580566406,rms_matched,False
897,8532ee1920f74cab963f7b2895f0b5d5519a8762bb1f3b742293915270928c8826003a955e9a9a092982572ddaceed20ff3eaedd2517aa8c4a3759585bfb5493,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0897.wav,0,5.508,-0.450769305229187,1.0264642238616943,rms_matched,False
897,8532ee1920f74cab963f7b2895f0b5d5519a8762bb1f3b742293915270928c8826003a955e9a9a092982572ddaceed20ff3eaedd2517aa8c4a3759585bfb5493,hindi_griffinlim_eval_final/real_hindi/hindi_real_0897.wav,1,5.508,4.38100004196167,-5.561761856079102,rms_matched,False
902,b7fde8b01808baf29c65724c04b9461381f7985ce4825b5663eb776d15da60e04453179bb8655290425de10178de70a1bd3e57b2381901578b63e663e90c0628,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0902.wav,0,5.436,4.792298316955566,-5.9393086433410645,rms_matched,False
902,b7fde8b01808baf29c65724c04b9461381f7985ce4825b5663eb776d15da60e04453179bb8655290425de10178de70a1bd3e57b2381901578b63e663e90c0628,hindi_griffinlim_eval_final/real_hindi/hindi_real_0902.wav,1,5.436,5.890954971313477,-7.591891288757324,rms_matched,False
907,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0907.wav,0,6.336,-1.1827882528305054,1.6099923849105835,peak_normalized,True
907,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,hindi_griffinlim_eval_final/real_hindi/hindi_real_0907.wav,1,6.336,-0.003276132047176361,0.1026374101638794,peak_normalized,True
916,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0916.wav,0,5.148,-2.776599645614624,3.5320727825164795,rms_matched,False
916,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0916.wav,1,5.148,1.6642231941223145,-1.9945659637451172,rms_matched,False
937,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0937.wav,0,3.744,0.21636424958705902,-0.7493026852607727,rms_matched,False
937,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0937.wav,1,3.744,3.5758988857269287,-4.574837684631348,rms_matched,False
948,72f877fac9bb314cc8a49f707222e440bdbf0011ca28657fa408f62c6b95ed4f617faa364554b0b0a75f4c74e6a1a745f376376bbadd8c8737f405f04bd49632,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0948.wav,0,5.58,-2.4669084548950195,3.3963522911071777,rms_matched,False
948,72f877fac9bb314cc8a49f707222e440bdbf0011ca28657fa408f62c6b95ed4f617faa364554b0b0a75f4c74e6a1a745f376376bbadd8c8737f405f04bd49632,hindi_griffinlim_eval_final/real_hindi/hindi_real_0948.wav,1,5.58,2.361769199371338,-3.210958242416382,rms_matched,False
961,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0961.wav,0,4.416,-0.2868351936340332,0.8028075695037842,rms_matched,False
961,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/real_hindi/hindi_real_0961.wav,1,4.416,-1.086856484413147,1.476689100265503,rms_matched,False
966,f59a2dc4d475bfb45d9b9628faa8b0e53570d46a05fd85dd8542559975c8cd75bf87c02f557d7ecd3e4eda2872a7e4a57adc699bc30e819c9e5c1c9e520cd02b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0966.wav,0,4.356,0.19522418081760406,-0.13763079047203064,rms_matched,False
966,f59a2dc4d475bfb45d9b9628faa8b0e53570d46a05fd85dd8542559975c8cd75bf87c02f557d7ecd3e4eda2872a7e4a57adc699bc30e819c9e5c1c9e520cd02b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0966.wav,1,4.356,2.4302592277526855,-3.1436984539031982,rms_matched,False
99,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0099.wav,0,4.356,-4.629782199859619,5.508194923400879,rms_matched,False
99,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,hindi_griffinlim_eval_final/real_hindi/hindi_real_0099.wav,1,4.356,-2.128650426864624,2.9532620906829834,rms_matched,False
994,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0994.wav,0,4.644,5.870638847351074,-7.582213401794434,rms_matched,False
994,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0994.wav,1,4.644,4.670945167541504,-5.955208778381348,rms_matched,False
