pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit
508,c1ea9914f987e4eaaa3b5f5e8a6ab35963d355d828930c7455cf32e2882c0677085edf026177b5e39d2800b42973ffc362e0f7df2a181b49b7f420e9e5702ad9,english_griffinlim_eval_final/real_english/english_real_0508.wav,1,4.344,-0.5744335651397705,0.9709938764572144
508,c1ea9914f987e4eaaa3b5f5e8a6ab35963d355d828930c7455cf32e2882c0677085edf026177b5e39d2800b42973ffc362e0f7df2a181b49b7f420e9e5702ad9,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0508.wav,0,4.344,5.6983208656311035,-7.288928031921387
509,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,english_griffinlim_eval_final/real_english/english_real_0509.wav,1,4.272,5.5374603271484375,-7.042596817016602
509,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0509.wav,0,4.272,-5.878215789794922,6.6778669357299805
510,362d319cfc12ca4cb99179fc03d9b1336e51313d88cbd4675f686b5a5496985e95c22b5a09dbcb4dd070654104fdb3b5e2e254464bd7936cd83306546509d61f,english_griffinlim_eval_final/real_english/english_real_0510.wav,1,5.784,1.4008327722549438,-1.7524845600128174
510,362d319cfc12ca4cb99179fc03d9b1336e51313d88cbd4675f686b5a5496985e95c22b5a09dbcb4dd070654104fdb3b5e2e254464bd7936cd83306546509d61f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0510.wav,0,5.784,-3.946744918823242,4.807159900665283
511,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,english_griffinlim_eval_final/real_english/english_real_0511.wav,1,3.996,5.305216312408447,-6.811933517456055
511,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0511.wav,0,3.996,-5.657763957977295,6.4501261711120605
512,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/real_english/english_real_0512.wav,1,4.104,1.6439687013626099,-2.2754807472229004
512,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0512.wav,0,4.104,-5.961922645568848,6.835718154907227
513,50a3974c5ad2d08c1b064c761f39a0065d1d1a6b686e9723b24b9eccec71d13762b8d5807215cb8fb5e7c6a27efe6b7f038e962f32b4a24ab07d8f0feb0a2807,english_griffinlim_eval_final/real_english/english_real_0513.wav,1,4.896,5.501249313354492,-7.151811122894287
513,50a3974c5ad2d08c1b064c761f39a0065d1d1a6b686e9723b24b9eccec71d13762b8d5807215cb8fb5e7c6a27efe6b7f038e962f32b4a24ab07d8f0feb0a2807,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0513.wav,0,4.896,-2.680760145187378,3.6838812828063965
514,ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d,english_griffinlim_eval_final/real_english/english_real_0514.wav,1,7.872,0.16222597658634186,-0.25248369574546814
514,ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0514.wav,0,7.872,-6.008108139038086,6.856163501739502
515,790d3c7dca38df38badf91b9f25b8d9a7680b57ca71e70d73b341fdc7591dca9e7941eacdc34a0e9962bf5bdb04a0cc9b166f90c908682086dd2256e3bc6344c,english_griffinlim_eval_final/real_english/english_real_0515.wav,1,5.544,-0.25599583983421326,0.29973936080932617
515,790d3c7dca38df38badf91b9f25b8d9a7680b57ca71e70d73b341fdc7591dca9e7941eacdc34a0e9962bf5bdb04a0cc9b166f90c908682086dd2256e3bc6344c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0515.wav,0,5.544,-5.928801536560059,6.92379093170166
516,5b9265839ec3c73c4bf4ef1348528cd6778c87938ecdbab9101c7f2cdac971ce0ba043e7e73c116a22b97b9fa458c34f1ea84e584e6c0be602b6e4456ca4839b,english_griffinlim_eval_final/real_english/english_real_0516.wav,1,5.328,4.752060890197754,-5.981595993041992
516,5b9265839ec3c73c4bf4ef1348528cd6778c87938ecdbab9101c7f2cdac971ce0ba043e7e73c116a22b97b9fa458c34f1ea84e584e6c0be602b6e4456ca4839b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0516.wav,0,5.328,-4.513772010803223,5.317412853240967
517,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,english_griffinlim_eval_final/real_english/english_real_0517.wav,1,5.508,2.96035099029541,-3.8186817169189453
517,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0517.wav,0,5.508,-5.653238773345947,6.403616905212402
518,8d730a3e00a296c6af5e6b318953e1fabd2c26959e212954a0b949bd82081c7e24b621adda8de124549fe925752ca508cdb2f609c5dfedc7f3e5190f1bb5694c,english_griffinlim_eval_final/real_english/english_real_0518.wav,1,5.52,3.57141375541687,-4.594210624694824
518,8d730a3e00a296c6af5e6b318953e1fabd2c26959e212954a0b949bd82081c7e24b621adda8de124549fe925752ca508cdb2f609c5dfedc7f3e5190f1bb5694c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0518.wav,0,5.52,-0.6820350885391235,1.1524016857147217
519,8bb1b6035772c575e287ffd80c92b07954ccf17732f806e55a33200d7696fe355c1718c988712b7dab6a14212d59a5184a76c799cca8063effe6194ecc9bac7a,english_griffinlim_eval_final/real_english/english_real_0519.wav,1,6.384,3.815732002258301,-4.797338008880615
519,8bb1b6035772c575e287ffd80c92b07954ccf17732f806e55a33200d7696fe355c1718c988712b7dab6a14212d59a5184a76c799cca8063effe6194ecc9bac7a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0519.wav,0,6.384,-4.650572776794434,5.418732643127441
520,d366eca35b53578a90927d35767c576830ed244f1e3ef7fac62e6f386e8165aca2d77a6c5bdd5be6db1fab7509f638e18e6368f69237786ace2018c760a25132,english_griffinlim_eval_final/real_english/english_real_0520.wav,1,4.248,5.66890811920166,-7.252021312713623
520,d366eca35b53578a90927d35767c576830ed244f1e3ef7fac62e6f386e8165aca2d77a6c5bdd5be6db1fab7509f638e18e6368f69237786ace2018c760a25132,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0520.wav,0,4.248,-1.0618797540664673,1.5879697799682617
521,f21d4d232e4d48ef7d883a998ea47ab197fe586c809979066e3490da7296f873099b8b1d52fe911b073142071fc68364987e51acd6e417825d36b8aabb430701,english_griffinlim_eval_final/real_english/english_real_0521.wav,1,3.6,5.439819812774658,-7.056109428405762
521,f21d4d232e4d48ef7d883a998ea47ab197fe586c809979066e3490da7296f873099b8b1d52fe911b073142071fc68364987e51acd6e417825d36b8aabb430701,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0521.wav,0,3.6,-6.0051774978637695,6.919650554656982
522,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/real_english/english_real_0522.wav,1,6.336,3.6018359661102295,-4.440194129943848
522,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0522.wav,0,6.336,-2.315986394882202,3.253995656967163
523,b26466e216cd2e3f47c3ca97fb5e55326fc117d171d8bbe5a3c996542a403adfd1c50887fa104aa017c1f31230dfa6610263fd060b38365fc274171e77664690,english_griffinlim_eval_final/real_english/english_real_0523.wav,1,5.292,5.814568519592285,-7.436254501342773
523,b26466e216cd2e3f47c3ca97fb5e55326fc117d171d8bbe5a3c996542a403adfd1c50887fa104aa017c1f31230dfa6610263fd060b38365fc274171e77664690,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0523.wav,0,5.292,-4.153968334197998,4.978090763092041
524,d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,english_griffinlim_eval_final/real_english/english_real_0524.wav,1,3.276,0.6241569519042969,-1.0223349332809448
524,d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0524.wav,0,3.276,-4.083103179931641,4.864043235778809
525,f1e2e9cfb3e71915941135c03f485fbc43d845535824ca12c1b08f6a2d6f6ebb8cb8df358e468fc63ef64bf61aefc06eabd1e176a3c08543618fa0b20c0b304f,english_griffinlim_eval_final/real_english/english_real_0525.wav,1,5.256,1.8939844369888306,-2.928835391998291
525,f1e2e9cfb3e71915941135c03f485fbc43d845535824ca12c1b08f6a2d6f6ebb8cb8df358e468fc63ef64bf61aefc06eabd1e176a3c08543618fa0b20c0b304f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0525.wav,0,5.256,-4.822400093078613,5.5971174240112305
526,cf658764e695270837ad8af4462cb4fdaeec21a451e3c9ee585dcec3b999e0ac6f0a5f2de7548e919d2ffa1cc94d7f78fb8dbc1eba8bfe3cf0875c9c50235b63,english_griffinlim_eval_final/real_english/english_real_0526.wav,1,6.1126875,4.960854530334473,-6.248409271240234
526,cf658764e695270837ad8af4462cb4fdaeec21a451e3c9ee585dcec3b999e0ac6f0a5f2de7548e919d2ffa1cc94d7f78fb8dbc1eba8bfe3cf0875c9c50235b63,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0526.wav,0,6.1126875,-3.9716057777404785,4.844688892364502
527,f55c6165fa5861bdc125327d4b843577e9a8bfb7ea35c342c2ede9afdc2712162e9837cfd1d48ceee25cd5c8be7cf8eb044b8bc738d2849e392fc0a843f67079,english_griffinlim_eval_final/real_english/english_real_0527.wav,1,7.416,-3.6904897689819336,4.559731960296631
527,f55c6165fa5861bdc125327d4b843577e9a8bfb7ea35c342c2ede9afdc2712162e9837cfd1d48ceee25cd5c8be7cf8eb044b8bc738d2849e392fc0a843f67079,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0527.wav,0,7.416,-5.9168548583984375,6.754483222961426
528,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,english_griffinlim_eval_final/real_english/english_real_0528.wav,1,4.896,-1.17019784450531,1.742279052734375
528,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0528.wav,0,4.896,-6.036673545837402,6.95574951171875
529,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,english_griffinlim_eval_final/real_english/english_real_0529.wav,1,3.672,4.385488986968994,-5.537295818328857
529,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0529.wav,0,3.672,-0.6913546323776245,1.236161470413208
530,7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,english_griffinlim_eval_final/real_english/english_real_0530.wav,1,4.104,4.949651718139648,-6.23626708984375
530,7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0530.wav,0,4.104,-0.7133585214614868,1.0963577032089233
531,1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595,english_griffinlim_eval_final/real_english/english_real_0531.wav,1,7.152,4.507277488708496,-5.599717140197754
531,1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0531.wav,0,7.152,-2.0641393661499023,2.731332302093506
532,fb6f8778471660b62a30900b077d2fec2b6d4f599bd1896c93da7b7a8e601fc72a638c1cbb4b0ec550d981c39c3222fa251a53222b9b05c364b97ba239bd6d4c,english_griffinlim_eval_final/real_english/english_real_0532.wav,1,3.984,-0.6680861711502075,0.9694979786872864
532,fb6f8778471660b62a30900b077d2fec2b6d4f599bd1896c93da7b7a8e601fc72a638c1cbb4b0ec550d981c39c3222fa251a53222b9b05c364b97ba239bd6d4c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0532.wav,0,3.984,-2.4338021278381348,3.2029542922973633
533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,english_griffinlim_eval_final/real_english/english_real_0533.wav,1,6.216,1.8446964025497437,-2.3502488136291504
533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0533.wav,0,6.216,-5.759790897369385,6.622076988220215
534,a2a22d751c2843ab999936591f3b6f94656a5aa1b21bb26d2c3fc105b934579966c219aac6c85f4157974d99f90fed9479d21c5c2342d7a2d0e80e711384af84,english_griffinlim_eval_final/real_english/english_real_0534.wav,1,7.056,5.255920886993408,-6.594191551208496
534,a2a22d751c2843ab999936591f3b6f94656a5aa1b21bb26d2c3fc105b934579966c219aac6c85f4157974d99f90fed9479d21c5c2342d7a2d0e80e711384af84,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0534.wav,0,7.056,-4.70864725112915,5.414914131164551
535,052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b,english_griffinlim_eval_final/real_english/english_real_0535.wav,1,3.624,5.121303558349609,-6.467022895812988
535,052e4952bf4ab01e82f051346a73726e616a5aa4bcfc0d6c0cc86de1028de03e93cfb7ec3d4ef7fffd4b81448991c5f583c1a75774f0405922a6eaa4c8e7554b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0535.wav,0,3.624,-0.7598758935928345,1.210280418395996
536,fe024e7c89f2831e19be52d4146f469192339777aa731fae2074543b35f500431f4ce8647d9e394762bb6cef43615f7ec2f6bac46df8832a5c687b4946a89e80,english_griffinlim_eval_final/real_english/english_real_0536.wav,1,6.384,-0.6446282267570496,1.01876962184906
536,fe024e7c89f2831e19be52d4146f469192339777aa731fae2074543b35f500431f4ce8647d9e394762bb6cef43615f7ec2f6bac46df8832a5c687b4946a89e80,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0536.wav,0,6.384,-5.953466415405273,6.9200944900512695
537,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,english_griffinlim_eval_final/real_english/english_real_0537.wav,1,4.488,0.8957036733627319,-1.5986897945404053
537,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0537.wav,0,4.488,-5.845883846282959,6.755363941192627
538,7910368e882a9224845963c6721c69d279cb1f15d4c870a2fc1be7e0a44ecd26be23b462c0006b856195642d03bc7ee1f3759fde1ee37788a46334c31c01276b,english_griffinlim_eval_final/real_english/english_real_0538.wav,1,2.232,0.3807518780231476,-0.6322651505470276
538,7910368e882a9224845963c6721c69d279cb1f15d4c870a2fc1be7e0a44ecd26be23b462c0006b856195642d03bc7ee1f3759fde1ee37788a46334c31c01276b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0538.wav,0,2.232,-5.840394020080566,6.678111553192139
539,cb0b0c7991c763340fc674acc4885c5d13ee791dfd6056f18562d91c318fd1640bdb17f61e61a87ea26cf6867ad1350d3f517732329b8320c324982e58bddcec,english_griffinlim_eval_final/real_english/english_real_0539.wav,1,3.648,4.322641849517822,-5.527758598327637
539,cb0b0c7991c763340fc674acc4885c5d13ee791dfd6056f18562d91c318fd1640bdb17f61e61a87ea26cf6867ad1350d3f517732329b8320c324982e58bddcec,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0539.wav,0,3.648,-0.15992595255374908,-0.03458279371261597
540,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,english_griffinlim_eval_final/real_english/english_real_0540.wav,1,3.624,-0.5845637321472168,0.9967132210731506
540,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0540.wav,0,3.624,-4.323655128479004,5.165762901306152
541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,english_griffinlim_eval_final/real_english/english_real_0541.wav,1,4.14,5.15471076965332,-6.63069486618042
541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0541.wav,0,4.14,-5.878884315490723,6.826352119445801
542,f95c9f478228e092e2955d5f9ac7f3ed04e8e3d6dae1cde6bb7ff2906bd5196e116ed863adfbbe02dd7c2012665a5d5d3f85d447a1c9cc58d293eeded5ee1763,english_griffinlim_eval_final/real_english/english_real_0542.wav,1,2.736,-0.6386604905128479,0.704783022403717
542,f95c9f478228e092e2955d5f9ac7f3ed04e8e3d6dae1cde6bb7ff2906bd5196e116ed863adfbbe02dd7c2012665a5d5d3f85d447a1c9cc58d293eeded5ee1763,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0542.wav,0,2.736,-2.059166193008423,2.6309900283813477
543,38f82bcb2781f7da7b0d5150b30526c2ea236b7f2c3fb985ac9fe54eccbca08df83ac97bf5881a6f63d989744e39ce9436aebe410bff2cd36577a29db5ce8c8a,english_griffinlim_eval_final/real_english/english_real_0543.wav,1,5.856,4.962990760803223,-6.320974826812744
543,38f82bcb2781f7da7b0d5150b30526c2ea236b7f2c3fb985ac9fe54eccbca08df83ac97bf5881a6f63d989744e39ce9436aebe410bff2cd36577a29db5ce8c8a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0543.wav,0,5.856,-4.364505767822266,5.1756086349487305
544,82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,english_griffinlim_eval_final/real_english/english_real_0544.wav,1,4.176,5.169463157653809,-6.450473785400391
544,82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0544.wav,0,4.176,-3.712223768234253,4.576750755310059
545,1021e146675cfa012da5d577b0c590b05b1843f6cf0755fca2d7197743507f6d4234740af632151c4f47ee3b64d47a697efeefbddae60b7a63730a3567c8e17d,english_griffinlim_eval_final/real_english/english_real_0545.wav,1,2.496,4.819241046905518,-6.250201225280762
545,1021e146675cfa012da5d577b0c590b05b1843f6cf0755fca2d7197743507f6d4234740af632151c4f47ee3b64d47a697efeefbddae60b7a63730a3567c8e17d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0545.wav,0,2.496,-0.8224957585334778,1.2750508785247803
546,d4aebd5a6484e24def5164f5af040b303529cc6a4eae69a7f5bc235bdc1c4c43b1b6bb9c1d266d68833ded62b102d605fd3404f7ce01517b4b295c92151aa8c8,english_griffinlim_eval_final/real_english/english_real_0546.wav,1,3.96,5.292392730712891,-6.7268877029418945
546,d4aebd5a6484e24def5164f5af040b303529cc6a4eae69a7f5bc235bdc1c4c43b1b6bb9c1d266d68833ded62b102d605fd3404f7ce01517b4b295c92151aa8c8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0546.wav,0,3.96,-0.5622485876083374,1.0207931995391846
547,6f857ae9cce34722194f3a0ce7e20fe135389b0a34665e177823f4eb7bf15d047674909de00c38b2fd376c6c62a52b445941dd3422df80c43c74f750b0296006,english_griffinlim_eval_final/real_english/english_real_0547.wav,1,5.58,0.8086543083190918,-1.4828345775604248
547,6f857ae9cce34722194f3a0ce7e20fe135389b0a34665e177823f4eb7bf15d047674909de00c38b2fd376c6c62a52b445941dd3422df80c43c74f750b0296006,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0547.wav,0,5.58,-2.263056755065918,3.137986898422241
548,2e0be8cfd0d2d424f0368344ee039ff625b62409bfd0b61450ca58644525456f394ddc26a2cd01d2e18fdbbc1f04d85a927ec9b3dbbd33527492f6ff7fdb2cb4,english_griffinlim_eval_final/real_english/english_real_0548.wav,1,2.712,4.685378551483154,-5.989558219909668
548,2e0be8cfd0d2d424f0368344ee039ff625b62409bfd0b61450ca58644525456f394ddc26a2cd01d2e18fdbbc1f04d85a927ec9b3dbbd33527492f6ff7fdb2cb4,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0548.wav,0,2.712,-0.9507259130477905,1.3436256647109985
549,f9d3f80f6dd2d1a184e3e06cfd16c8ad0d2080beab663a4555ea959b0509ef417a8a077a3e5cb9fa33fee015e187f4f6744f9a95995c1c9b397138a3b6d20d3f,english_griffinlim_eval_final/real_english/english_real_0549.wav,1,6.408,4.715499401092529,-6.037736892700195
549,f9d3f80f6dd2d1a184e3e06cfd16c8ad0d2080beab663a4555ea959b0509ef417a8a077a3e5cb9fa33fee015e187f4f6744f9a95995c1c9b397138a3b6d20d3f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0549.wav,0,6.408,-0.13810808956623077,0.10174012184143066
550,3f43fdb1b0dddb0ded4320520d635a6ce69f61c403288657f0d3f8242b8cd37ef9ea92db9687dd91f2a709720698ef24bae3c8d15daeac7c0e90a55f2f6c9997,english_griffinlim_eval_final/real_english/english_real_0550.wav,1,2.256,0.17579291760921478,-0.0552247017621994
550,3f43fdb1b0dddb0ded4320520d635a6ce69f61c403288657f0d3f8242b8cd37ef9ea92db9687dd91f2a709720698ef24bae3c8d15daeac7c0e90a55f2f6c9997,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0550.wav,0,2.256,-1.8991316556930542,2.6875903606414795
551,9580ae1517d29659e14d19a678f6d566a12963409826f176769f289b020b007089dd2966f6ce721419435498458237ac5003ae0fd9a688d0e12b1bc47e2c4148,english_griffinlim_eval_final/real_english/english_real_0551.wav,1,5.136,0.8808611631393433,-1.3854669332504272
551,9580ae1517d29659e14d19a678f6d566a12963409826f176769f289b020b007089dd2966f6ce721419435498458237ac5003ae0fd9a688d0e12b1bc47e2c4148,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0551.wav,0,5.136,-4.70729923248291,5.513185977935791
552,02d76c5b5ba4203f9fd78b84f45777c359bba6e2604ef385611916282e8e571b4bf255902c0acaf881f169f3419f1d2530a03d3cc59665d1025611bc66afd8fc,english_griffinlim_eval_final/real_english/english_real_0552.wav,1,4.392,-3.554187297821045,4.276418685913086
552,02d76c5b5ba4203f9fd78b84f45777c359bba6e2604ef385611916282e8e571b4bf255902c0acaf881f169f3419f1d2530a03d3cc59665d1025611bc66afd8fc,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0552.wav,0,4.392,-1.5826791524887085,2.3714706897735596
553,0bef629616e386ce6ce9f8b87e6140686c54c59dca5ebc7fb38d9cc2bfcfc22ac2295cac84d88bb942d69f14c2217fb4fddff5dad3b7b9cf3f6310fc2c54f980,english_griffinlim_eval_final/real_english/english_real_0553.wav,1,2.616,4.5624680519104,-5.811283111572266
553,0bef629616e386ce6ce9f8b87e6140686c54c59dca5ebc7fb38d9cc2bfcfc22ac2295cac84d88bb942d69f14c2217fb4fddff5dad3b7b9cf3f6310fc2c54f980,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0553.wav,0,2.616,-0.5940523743629456,1.1320106983184814
554,c779b4a584492e83c221f3edc54f97040cdd29cdf99c8e27dcd6bcbf8adef344cfdd6962c2010c99baf4c5e039a23c27e6e9c446396cd07601b3de08419274c4,english_griffinlim_eval_final/real_english/english_real_0554.wav,1,4.248,2.99198579788208,-4.003618240356445
554,c779b4a584492e83c221f3edc54f97040cdd29cdf99c8e27dcd6bcbf8adef344cfdd6962c2010c99baf4c5e039a23c27e6e9c446396cd07601b3de08419274c4,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0554.wav,0,4.248,-3.6160542964935303,4.436023235321045
555,bb65f965901ecaabb77348ff7ceb00d32f53ae3ad115600d46b83c83ca7413ebb0b7269525cd57343e61959e4a92e44797dd6692eb0bf003973bf1982cf156d3,english_griffinlim_eval_final/real_english/english_real_0555.wav,1,6.984,5.221434116363525,-6.582573890686035
555,bb65f965901ecaabb77348ff7ceb00d32f53ae3ad115600d46b83c83ca7413ebb0b7269525cd57343e61959e4a92e44797dd6692eb0bf003973bf1982cf156d3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0555.wav,0,6.984,-3.111877679824829,3.89955997467041
556,36543d26ad616cb0e9f203f4cab078a27f4fde672852e0c62761c308dc70ca739c99e7dd1c0905775c6b8445e81d21656694e5536177ff4a2be7d27745633c24,english_griffinlim_eval_final/real_english/english_real_0556.wav,1,7.164,5.403679847717285,-6.855298042297363
556,36543d26ad616cb0e9f203f4cab078a27f4fde672852e0c62761c308dc70ca739c99e7dd1c0905775c6b8445e81d21656694e5536177ff4a2be7d27745633c24,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0556.wav,0,7.164,-3.6919021606445312,4.514816761016846
