pair_id,analysis_cluster,label,path,duration_s,leading_silence_ms,trailing_silence_ms,score_original,score_trimmed,delta_score
579,ac033bcb388b843d9826ed30f7b6bcbce5f9e8202097f796c10aff8c58d5e766bbb828804ce3d725b5354221db9b376d486fc0248be1e565d70f6a9bf77701de,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0579.wav,6.516,0.0,0.0,-5.3916473388671875,-5.3916473388671875,0.0
580,491edfc53b18f6ed2adb948995aad20d259fef47fbe9c0b41645ef56547f952bef2eb5cd378f3f4f9b51aa6f57480e50b52a7a6077a69d0544f878dcd85a451b,1,english_griffinlim_eval_final/real_english/english_real_0580.wav,2.304,576.0,320.0,4.917503356933594,-5.093772888183594,-10.011276245117188
580,491edfc53b18f6ed2adb948995aad20d259fef47fbe9c0b41645ef56547f952bef2eb5cd378f3f4f9b51aa6f57480e50b52a7a6077a69d0544f878dcd85a451b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0580.wav,2.304,0.0,0.0,-2.2334299087524414,-2.2334299087524414,0.0
581,fbb3edf1627fedb89befeb7f1f9e2a5ac21c28e8bbfabe5e3641b4c10b1e322f02c24556ec35ada619c308b81f7214b639fd72be45b11d6f3e7fb542c1b7c652,1,english_griffinlim_eval_final/real_english/english_real_0581.wav,3.792,800.0,400.0,0.07507230341434479,-1.8365780115127563,-1.9116503149271011
581,fbb3edf1627fedb89befeb7f1f9e2a5ac21c28e8bbfabe5e3641b4c10b1e322f02c24556ec35ada619c308b81f7214b639fd72be45b11d6f3e7fb542c1b7c652,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0581.wav,3.792,0.0,0.0,-5.818252086639404,-5.818252086639404,0.0
582,9a960474622d563c86ed765228fde7143b4049625694ce700446aa3ebd1affc4b696fcf01e3d6be9d17f948b03538abe5e1e35bace38a2fd99d599dce2a542cd,1,english_griffinlim_eval_final/real_english/english_real_0582.wav,3.096,416.0,376.0,1.7647992372512817,-4.028842926025391,-5.793642163276672
582,9a960474622d563c86ed765228fde7143b4049625694ce700446aa3ebd1affc4b696fcf01e3d6be9d17f948b03538abe5e1e35bace38a2fd99d599dce2a542cd,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0582.wav,3.096,0.0,0.0,-4.564234733581543,-4.564234733581543,0.0
583,541e1ac0f68a705793e0b9a7a80777a982a887702dd49a51b692f43922fa9c0a355876d477b591893ae2577969fa65d1c5f4d8bf6cb2eaeb1afcf810d74fbe87,1,english_griffinlim_eval_final/real_english/english_real_0583.wav,3.852,0.0,300.0,1.5210851430892944,1.2755805253982544,-0.24550461769104004
583,541e1ac0f68a705793e0b9a7a80777a982a887702dd49a51b692f43922fa9c0a355876d477b591893ae2577969fa65d1c5f4d8bf6cb2eaeb1afcf810d74fbe87,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0583.wav,3.852,0.0,0.0,-5.967972755432129,-5.967972755432129,0.0
584,01d41e22f6db7c81a5acfebc1216379016739c7204e0b95306dbf23fad9244781d6fe76084f3e172d3873199d800522fcebcb16dd83b442884fd6382714072a3,1,english_griffinlim_eval_final/real_english/english_real_0584.wav,3.96,384.0,1560.0,4.21144962310791,-3.1621203422546387,-7.373569965362549
584,01d41e22f6db7c81a5acfebc1216379016739c7204e0b95306dbf23fad9244781d6fe76084f3e172d3873199d800522fcebcb16dd83b442884fd6382714072a3,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0584.wav,3.96,0.0,0.0,-1.4126275777816772,-1.4126275777816772,0.0
585,5c0d244ab40d4e6db0e9d8150b356131087d2d035b16bc8ed8444ab4e5f5e85a5b17616470210a0483f2317c0cb13a3eafa616872f873c94832443d6d97012fc,1,english_griffinlim_eval_final/real_english/english_real_0585.wav,2.736,160.0,0.0,4.6404876708984375,4.04726505279541,-0.5932226181030273
585,5c0d244ab40d4e6db0e9d8150b356131087d2d035b16bc8ed8444ab4e5f5e85a5b17616470210a0483f2317c0cb13a3eafa616872f873c94832443d6d97012fc,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0585.wav,2.736,0.0,0.0,-0.7178800702095032,-0.7178800702095032,0.0
586,1dff59d07c4718b02238d94f96899fe4afe8b4997ca0cb04378384177e5befc888a5a91886cd56c09e8f6647d4a4448fe8c3d1ff17038b217fee48816050a698,1,english_griffinlim_eval_final/real_english/english_real_0586.wav,6.876,672.0,892.0,2.1715810298919678,-5.869058609008789,-8.040639638900757
586,1dff59d07c4718b02238d94f96899fe4afe8b4997ca0cb04378384177e5befc888a5a91886cd56c09e8f6647d4a4448fe8c3d1ff17038b217fee48816050a698,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0586.wav,6.876,0.0,0.0,-6.0573577880859375,-6.0573577880859375,0.0
587,b566d9a197fe3f8460c3a8ee231144d01d514f398b3ab48cd53e54f50d6671daac5f3af85095f0712d3df583288dcc70764aaf445c5246a8b1e90f1dc2c0d241,1,english_griffinlim_eval_final/real_english/english_real_0587.wav,3.576,384.0,0.0,-0.5399483442306519,-4.505706310272217,-3.965757966041565
587,b566d9a197fe3f8460c3a8ee231144d01d514f398b3ab48cd53e54f50d6671daac5f3af85095f0712d3df583288dcc70764aaf445c5246a8b1e90f1dc2c0d241,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0587.wav,3.576,0.0,0.0,-5.229245185852051,-5.229245185852051,0.0
588,bdde3969049e54b39619b71aed67742465975208798f32ee76863e71ee93354081e0e0098fa3e85d0c945f3a62b69e32df1074a275db736dd23895a023518b2c,1,english_griffinlim_eval_final/real_english/english_real_0588.wav,3.456,864.0,576.0,5.75853157043457,-4.58723258972168,-10.34576416015625
588,bdde3969049e54b39619b71aed67742465975208798f32ee76863e71ee93354081e0e0098fa3e85d0c945f3a62b69e32df1074a275db736dd23895a023518b2c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0588.wav,3.456,0.0,0.0,-6.005949020385742,-6.005949020385742,0.0
589,837b199fe273207b2c6fb22ea17e9c3919e09101253efb03fa1c5a0709c30e135594a71fe4fe1f881bd6565cdc2513cfb829a685e8963bee5b9909011f77b4fa,1,english_griffinlim_eval_final/real_english/english_real_0589.wav,7.056,64.0,0.0,5.779576778411865,5.626564979553223,-0.15301179885864258
589,837b199fe273207b2c6fb22ea17e9c3919e09101253efb03fa1c5a0709c30e135594a71fe4fe1f881bd6565cdc2513cfb829a685e8963bee5b9909011f77b4fa,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0589.wav,7.056,0.0,0.0,-2.8369061946868896,-2.8369061946868896,0.0
590,2648b9233842ccd399c847f426963172fd89176e6dbe3b4cbbaf113c5051801d1fb165bab5fe541158070dc75c49a889d33e524a078de7ee7c8de087b6fc920e,1,english_griffinlim_eval_final/real_english/english_real_0590.wav,5.184,0.0,0.0,3.0307743549346924,3.0307743549346924,0.0
590,2648b9233842ccd399c847f426963172fd89176e6dbe3b4cbbaf113c5051801d1fb165bab5fe541158070dc75c49a889d33e524a078de7ee7c8de087b6fc920e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0590.wav,5.184,0.0,0.0,-5.941380977630615,-5.941380977630615,0.0
591,d351e196167ed8a9d181610dfc56685ca89b058832ab64fca0d8cdc6771e895be50a0e4e0d953d193c61c025a8b334619409bab1f1a240b6fbfeb77e2bb2f345,1,english_griffinlim_eval_final/real_english/english_real_0591.wav,7.02,800.0,908.0,2.744842767715454,-5.408245086669922,-8.153087854385376
591,d351e196167ed8a9d181610dfc56685ca89b058832ab64fca0d8cdc6771e895be50a0e4e0d953d193c61c025a8b334619409bab1f1a240b6fbfeb77e2bb2f345,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0591.wav,7.02,0.0,0.0,-3.911329984664917,-3.911329984664917,0.0
592,2fcc2acb0b72afeb7c58fbe878b11a6ccde1576faea16056138081e560383cb3c2653ee754ba2d4ca9ac7e34a9c8257c4444bbf964fac77ae209e644e2301162,1,english_griffinlim_eval_final/real_english/english_real_0592.wav,2.916,128.0,260.0,-1.625158667564392,-0.6843015551567078,0.9408571124076843
592,2fcc2acb0b72afeb7c58fbe878b11a6ccde1576faea16056138081e560383cb3c2653ee754ba2d4ca9ac7e34a9c8257c4444bbf964fac77ae209e644e2301162,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0592.wav,2.916,0.0,0.0,-5.6580657958984375,-5.6580657958984375,0.0
593,a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166,1,english_griffinlim_eval_final/real_english/english_real_0593.wav,5.616,768.0,240.0,3.582103967666626,-0.5070799589157104,-4.089183926582336
593,a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0593.wav,5.616,0.0,0.0,6.55926513671875,6.55926513671875,0.0
594,c0f152b0fda37a1db3849341e9cd56082fc2420bdd224af4f68be87d57a32c4ada8363d09d62ba512b954a00f0adf94b74bf971be2ca61b865b1c0bc29f077cf,1,english_griffinlim_eval_final/real_english/english_real_0594.wav,5.352,0.0,0.0,5.220211029052734,5.220211029052734,0.0
594,c0f152b0fda37a1db3849341e9cd56082fc2420bdd224af4f68be87d57a32c4ada8363d09d62ba512b954a00f0adf94b74bf971be2ca61b865b1c0bc29f077cf,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0594.wav,5.352,0.0,0.0,-0.39225053787231445,-0.39225053787231445,0.0
595,57df887fa1313ebea6ceda18f79ec5a3ab6366113bc086bd31c1c7753355ca55cea77bde6833d87dba9733efeb29dc3655585fd36933f1c1007dcfc58f6f9ea0,1,english_griffinlim_eval_final/real_english/english_real_0595.wav,3.672,32.0,0.0,-0.6835537552833557,-0.3462149500846863,0.33733880519866943
595,57df887fa1313ebea6ceda18f79ec5a3ab6366113bc086bd31c1c7753355ca55cea77bde6833d87dba9733efeb29dc3655585fd36933f1c1007dcfc58f6f9ea0,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0595.wav,3.672,0.0,0.0,-0.8969587683677673,-0.8969587683677673,0.0
596,965364936b9289493f45c92df686d7a74d8408b792d4cbe0e26b97081039c6223385390c736188d76c8bd4b81e682cfc0f2390e4426cb5e0d34ae4c6ab4f0a71,1,english_griffinlim_eval_final/real_english/english_real_0596.wav,4.248,0.0,24.0,0.1879315823316574,0.1879315823316574,0.0
596,965364936b9289493f45c92df686d7a74d8408b792d4cbe0e26b97081039c6223385390c736188d76c8bd4b81e682cfc0f2390e4426cb5e0d34ae4c6ab4f0a71,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0596.wav,4.248,0.0,0.0,-5.933136940002441,-5.933136940002441,0.0
597,f8b86421f3f6cd2e736e7b7044146b4ceab68d73694d1e256d23aabbd92d3364c0a9489b3416961e1a99e2f71fae8f9ee9a8502c7414059fa2f8cfc116ac0b5c,1,english_griffinlim_eval_final/real_english/english_real_0597.wav,4.344,1024.0,856.0,6.445279121398926,4.183910846710205,-2.2613682746887207
597,f8b86421f3f6cd2e736e7b7044146b4ceab68d73694d1e256d23aabbd92d3364c0a9489b3416961e1a99e2f71fae8f9ee9a8502c7414059fa2f8cfc116ac0b5c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0597.wav,4.344,0.0,0.0,4.964418411254883,4.964418411254883,0.0
598,bcff2cf641b29abfe0e45b124cebb4ccd7d96bb5fadfd40363037e1164a90a5b26549f8357ab574d4c70718b311f06830ee1d10ee0f7a2fa059816e5e9a2dfd4,1,english_griffinlim_eval_final/real_english/english_real_0598.wav,4.416,32.0,0.0,3.308411121368408,3.0085630416870117,-0.2998480796813965
598,bcff2cf641b29abfe0e45b124cebb4ccd7d96bb5fadfd40363037e1164a90a5b26549f8357ab574d4c70718b311f06830ee1d10ee0f7a2fa059816e5e9a2dfd4,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0598.wav,4.416,0.0,0.0,-5.953747749328613,-5.953747749328613,0.0
599,9563ef8cd6ecd585c01e6142c2a9c1b58de48b90a1d5fc42b5c2e58601162140b82b7b6f4daeeae317a9716b0dcbaa501b9a1de5b06c721bdc8b6623d2592d5e,1,english_griffinlim_eval_final/real_english/english_real_0599.wav,4.356,384.0,324.0,5.363696575164795,-2.847698926925659,-8.211395502090454
599,9563ef8cd6ecd585c01e6142c2a9c1b58de48b90a1d5fc42b5c2e58601162140b82b7b6f4daeeae317a9716b0dcbaa501b9a1de5b06c721bdc8b6623d2592d5e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0599.wav,4.356,0.0,0.0,-5.510558128356934,-5.510558128356934,0.0
600,c0db48545d02751a7ed265f690e88a493a7640146f541a6d4b526b541dc9bed47b9760eb43912080a9e11816489dad0c719bae172ab800bdeb7f3bdb9d6ead73,1,english_griffinlim_eval_final/real_english/english_real_0600.wav,5.688,0.0,184.0,-1.8774394989013672,-1.8774394989013672,0.0
600,c0db48545d02751a7ed265f690e88a493a7640146f541a6d4b526b541dc9bed47b9760eb43912080a9e11816489dad0c719bae172ab800bdeb7f3bdb9d6ead73,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0600.wav,5.688,0.0,0.0,-6.019738674163818,-6.019738674163818,0.0
601,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,1,english_griffinlim_eval_final/real_english/english_real_0601.wav,4.416,352.0,1056.0,5.959505081176758,1.5268728733062744,-4.432632207870483
601,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0601.wav,4.416,0.0,0.0,-0.5568004846572876,-0.5568004846572876,0.0
602,1389aa6394a426e5f6a9cc17818a113e6baf25cff4312d10d5a1908735149c97a9e71e55a14bfa07e4add55a3a94ed3991a67a7dafee83b6a5b3d83016816858,1,english_griffinlim_eval_final/real_english/english_real_0602.wav,3.504,64.0,0.0,2.425434112548828,2.446777820587158,0.021343708038330078
602,1389aa6394a426e5f6a9cc17818a113e6baf25cff4312d10d5a1908735149c97a9e71e55a14bfa07e4add55a3a94ed3991a67a7dafee83b6a5b3d83016816858,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0602.wav,3.504,0.0,0.0,-5.914092063903809,-5.914092063903809,0.0
603,8796693fb19970eda73c742a411fd9fdea613f4d64d9a3b5e6c756fa7dc6648f34705ff8b294fa3543663ed6b1b6ab6f5cc2e37f278ab0b112aaa9c2de33aa20,1,english_griffinlim_eval_final/real_english/english_real_0603.wav,3.132,96.0,476.0,0.9417572021484375,-4.248310089111328,-5.190067291259766
603,8796693fb19970eda73c742a411fd9fdea613f4d64d9a3b5e6c756fa7dc6648f34705ff8b294fa3543663ed6b1b6ab6f5cc2e37f278ab0b112aaa9c2de33aa20,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0603.wav,3.132,0.0,0.0,-3.683936595916748,-3.683936595916748,0.0
604,ac607d4aa0d8778ba8fe8560be64554c5c14880f54b28539f26c2f33c1513ad6e9fb90d8d55b9025b5a11e620091f06f04e3da30536714ccc0fe22f25ab98559,1,english_griffinlim_eval_final/real_english/english_real_0604.wav,4.224,96.0,0.0,2.016726016998291,0.8384438157081604,-1.1782822012901306
604,ac607d4aa0d8778ba8fe8560be64554c5c14880f54b28539f26c2f33c1513ad6e9fb90d8d55b9025b5a11e620091f06f04e3da30536714ccc0fe22f25ab98559,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0604.wav,4.224,0.0,0.0,-5.782761573791504,-5.782761573791504,0.0
605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,1,english_griffinlim_eval_final/real_english/english_real_0605.wav,4.464,32.0,16.0,3.491757869720459,3.2334647178649902,-0.25829315185546875
605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0605.wav,4.464,0.0,0.0,-4.431123733520508,-4.431123733520508,0.0
606,99c56632a9826deac9b2bad1a665a6696fe7fc7bce7f598fbe3369c2561582d1c1efe30b880d6730baed72bf39c0b8e976d636be1a66fcef07da59dece84054d,1,english_griffinlim_eval_final/real_english/english_real_0606.wav,5.724,576.0,604.0,2.598696708679199,0.1068340390920639,-2.4918626695871353
606,99c56632a9826deac9b2bad1a665a6696fe7fc7bce7f598fbe3369c2561582d1c1efe30b880d6730baed72bf39c0b8e976d636be1a66fcef07da59dece84054d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0606.wav,5.724,0.0,0.0,-5.6494832038879395,-5.6494832038879395,0.0
607,6ab990fcf5d4e1ad9818253d6eaf38ff12ea79947889ecc6fa5b83abb1255e5efaecf145b4b5901c76ffba604feec68ae2bfb46c6957b3460f53c87e20cfb772,1,english_griffinlim_eval_final/real_english/english_real_0607.wav,5.04,192.0,400.0,-0.38225769996643066,-0.48734790086746216,-0.1050902009010315
607,6ab990fcf5d4e1ad9818253d6eaf38ff12ea79947889ecc6fa5b83abb1255e5efaecf145b4b5901c76ffba604feec68ae2bfb46c6957b3460f53c87e20cfb772,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0607.wav,5.04,0.0,0.0,-4.590835094451904,-4.590835094451904,0.0
608,32383b0c72c52b927f570d868cee45bc4594638e599bbe18eb4a8b86c45a365ca83b77ec3e7463d394f870282418081a0e849e870b3b2431977651b14b6d63a7,1,english_griffinlim_eval_final/real_english/english_real_0608.wav,3.384,352.0,376.0,5.533263206481934,-1.5889772176742554,-7.122240424156189
608,32383b0c72c52b927f570d868cee45bc4594638e599bbe18eb4a8b86c45a365ca83b77ec3e7463d394f870282418081a0e849e870b3b2431977651b14b6d63a7,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0608.wav,3.384,0.0,0.0,-0.5196210145950317,-0.5196210145950317,0.0
609,a22721fa679ec702c9306f00becf645a864dbbe305fe6ff39e01e9fb780ccc8ad7913af19c3f1aebd4211cde70ed4cf17e23154c65125df7bdb3adfe3be7a2bc,1,english_griffinlim_eval_final/real_english/english_real_0609.wav,2.688,448.0,288.0,2.727675199508667,-5.399352550506592,-8.127027750015259
609,a22721fa679ec702c9306f00becf645a864dbbe305fe6ff39e01e9fb780ccc8ad7913af19c3f1aebd4211cde70ed4cf17e23154c65125df7bdb3adfe3be7a2bc,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0609.wav,2.688,0.0,0.0,-4.592526912689209,-4.592526912689209,0.0
610,e80b40908fa49afbc617da992c0736d82bbe441589a8e6d390ad0533bc1aca7e5e4dc76629de5433eaf6c9a5b2aa2846308b5fbb909bcba9af2b5cbb41e5a8de,1,english_griffinlim_eval_final/real_english/english_real_0610.wav,5.436,672.0,764.0,4.931206703186035,1.4403270483016968,-3.4908796548843384
610,e80b40908fa49afbc617da992c0736d82bbe441589a8e6d390ad0533bc1aca7e5e4dc76629de5433eaf6c9a5b2aa2846308b5fbb909bcba9af2b5cbb41e5a8de,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0610.wav,5.436,0.0,0.0,1.084030032157898,1.084030032157898,0.0
611,791ee877b1b288514e9b36f085940c68b8bc96e671228ad976a0efa548785a0d1b7db570a1cd866034e185eec85c7f22c76764dbd773fa81d6979d5aa143482e,1,english_griffinlim_eval_final/real_english/english_real_0611.wav,4.824,64.0,0.0,4.595346927642822,3.3135931491851807,-1.2817537784576416
611,791ee877b1b288514e9b36f085940c68b8bc96e671228ad976a0efa548785a0d1b7db570a1cd866034e185eec85c7f22c76764dbd773fa81d6979d5aa143482e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0611.wav,4.824,0.0,0.0,-2.963883399963379,-2.963883399963379,0.0
612,af63476850a1b9b0a2aec7694b0e840aa6867b5173e653327f0ffc2c14c174afe59393316fb0d1b8294f17115196d9934d34edfc27c2987422c7cfa78cf1dbef,1,english_griffinlim_eval_final/real_english/english_real_0612.wav,6.168,32.0,0.0,3.0239291191101074,2.2945735454559326,-0.7293555736541748
612,af63476850a1b9b0a2aec7694b0e840aa6867b5173e653327f0ffc2c14c174afe59393316fb0d1b8294f17115196d9934d34edfc27c2987422c7cfa78cf1dbef,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0612.wav,6.168,0.0,0.0,-4.900854587554932,-4.900854587554932,0.0
613,f4515060e7f480a24c0778e8f3d5d1d286ed616552851a6c3c9c6aee7303d249fbffd910c70869b7620fc33b38c8b618b934eeea78ef4cde3c1be1566b44501e,1,english_griffinlim_eval_final/real_english/english_real_0613.wav,6.228,384.0,532.0,3.3132376670837402,-4.531537055969238,-7.8447747230529785
613,f4515060e7f480a24c0778e8f3d5d1d286ed616552851a6c3c9c6aee7303d249fbffd910c70869b7620fc33b38c8b618b934eeea78ef4cde3c1be1566b44501e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0613.wav,6.228,0.0,0.0,-3.7253899574279785,-3.7253899574279785,0.0
614,38750f6fe4575f45443936753f75d6e7875cf624362bd4bc50a7430cd3b69784b783b9f9601d9f1c1d6c6da22d9af4b1523da231ea55a13189c6d5a4923d728c,1,english_griffinlim_eval_final/real_english/english_real_0614.wav,5.904,704.0,496.0,3.871476411819458,-3.6605942249298096,-7.532070636749268
614,38750f6fe4575f45443936753f75d6e7875cf624362bd4bc50a7430cd3b69784b783b9f9601d9f1c1d6c6da22d9af4b1523da231ea55a13189c6d5a4923d728c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0614.wav,5.904,0.0,0.0,-3.722029685974121,-3.722029685974121,0.0
615,5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade,1,english_griffinlim_eval_final/real_english/english_real_0615.wav,4.248,384.0,728.0,-0.5776912569999695,-5.165280342102051,-4.587589085102081
615,5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0615.wav,4.248,0.0,0.0,-5.996636867523193,-5.996636867523193,0.0
616,392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,1,english_griffinlim_eval_final/real_english/english_real_0616.wav,2.088,0.0,0.0,-1.7321964502334595,-1.7321964502334595,0.0
616,392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0616.wav,2.088,0.0,0.0,-5.333232879638672,-5.333232879638672,0.0
617,2a6b4159f54e2c66b20eadffd33e20742a7db35e932fbac7dfec4c167901fb3904c6bfc69df429ac91827c744442143a31b54407b8ac6ba439c4057cf18d5ed1,1,english_griffinlim_eval_final/real_english/english_real_0617.wav,6.672,0.0,0.0,4.799139976501465,4.799139976501465,0.0
617,2a6b4159f54e2c66b20eadffd33e20742a7db35e932fbac7dfec4c167901fb3904c6bfc69df429ac91827c744442143a31b54407b8ac6ba439c4057cf18d5ed1,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0617.wav,6.672,0.0,0.0,-0.25063246488571167,-0.25063246488571167,0.0
618,faf58637592369d770c1e99d28e3bb236d605fb5b9698c416ae3e5d5e7ed183994e3ffd2b0797dfe740081986f41f79ba0d3694de35933e435632a5b4ff0a773,1,english_griffinlim_eval_final/real_english/english_real_0618.wav,5.208,768.0,1304.0,5.545184135437012,-2.9487643241882324,-8.493948459625244
618,faf58637592369d770c1e99d28e3bb236d605fb5b9698c416ae3e5d5e7ed183994e3ffd2b0797dfe740081986f41f79ba0d3694de35933e435632a5b4ff0a773,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0618.wav,5.208,0.0,0.0,-4.69394588470459,-4.69394588470459,0.0
619,53613589ab79bc1e0adf447e24e6c757a6a4e335666376281cdaa3dc11e91192292c79468790c0098e74a51fe34528f38215d3bad4c6ff091d5e8eb880bd44b5,1,english_griffinlim_eval_final/real_english/english_real_0619.wav,7.08,672.0,808.0,5.243091106414795,-2.9387764930725098,-8.181867599487305
619,53613589ab79bc1e0adf447e24e6c757a6a4e335666376281cdaa3dc11e91192292c79468790c0098e74a51fe34528f38215d3bad4c6ff091d5e8eb880bd44b5,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0619.wav,7.08,0.0,0.0,-5.180952548980713,-5.180952548980713,0.0
620,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,1,english_griffinlim_eval_final/real_english/english_real_0620.wav,5.292,288.0,652.0,2.4008255004882812,-2.7941060066223145,-5.194931507110596
620,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0620.wav,5.292,0.0,0.0,-3.916733980178833,-3.916733980178833,0.0
621,f1eb76a5e7dd1c7ffeb45215e3da870ce38ba0e337f76fdb6539d48ed4c31b2e00766c845ea2aeacb99e5281cc9fe27485ae2c87f1ebed00b74d9b86e25101b6,1,english_griffinlim_eval_final/real_english/english_real_0621.wav,2.208,416.0,768.0,5.328366279602051,-4.001551628112793,-9.329917907714844
621,f1eb76a5e7dd1c7ffeb45215e3da870ce38ba0e337f76fdb6539d48ed4c31b2e00766c845ea2aeacb99e5281cc9fe27485ae2c87f1ebed00b74d9b86e25101b6,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0621.wav,2.208,0.0,0.0,-0.5005013346672058,-0.5005013346672058,0.0
622,35ccc4e99ddb267d35f75aa058b23f6ea3c9da20e74e9c2745ddb1f41605964743e052a272f1a80b9f4578e231280c399e434f92a933241c713594971da70557,1,english_griffinlim_eval_final/real_english/english_real_0622.wav,4.536,704.0,0.0,1.9272748231887817,-1.7064151763916016,-3.6336899995803833
622,35ccc4e99ddb267d35f75aa058b23f6ea3c9da20e74e9c2745ddb1f41605964743e052a272f1a80b9f4578e231280c399e434f92a933241c713594971da70557,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0622.wav,4.536,0.0,0.0,-5.4019365310668945,-5.4019365310668945,0.0
623,b00573e8183d0e309e85451df0fcf2467a17a1a13174021062da3e4b0f13cb8a2e20cc3fe2d13e76f2ceedf17deaedd5f03f57a4da5e1cb608adbbee77dac7f0,1,english_griffinlim_eval_final/real_english/english_real_0623.wav,3.336,640.0,296.0,3.9508466720581055,-3.4249303340911865,-7.375777006149292
623,b00573e8183d0e309e85451df0fcf2467a17a1a13174021062da3e4b0f13cb8a2e20cc3fe2d13e76f2ceedf17deaedd5f03f57a4da5e1cb608adbbee77dac7f0,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0623.wav,3.336,0.0,0.0,2.0063023567199707,2.0063023567199707,0.0
